date,wind_onshore_50hz_actual,wind_onshore_50hz_fitted,wind_onshore_50hz_lower,wind_onshore_50hz_upper,cutoff,hours_ahead
2026-02-02 18:00:00+00:00,6701.94,5731.284355311517,4613.21473919338,6849.353971429654,2026-02-01 00:00:00+00:00,42
2026-02-02 19:00:00+00:00,6681.47,6032.795367323475,4914.7257512053375,7150.864983441612,2026-02-01 00:00:00+00:00,43
2026-02-02 20:00:00+00:00,6830.03,6308.611021760444,5190.541405642307,7426.6806378785805,2026-02-01 00:00:00+00:00,44
2026-02-02 21:00:00+00:00,7173.2,6022.01451103657,4903.9448949184325,7140.084127154707,2026-02-01 00:00:00+00:00,45
2026-02-02 22:00:00+00:00,7409.99,7162.66982056513,6044.600204446993,8280.739436683267,2026-02-01 00:00:00+00:00,46
2026-02-02 23:00:00+00:00,7370.11,7794.220940487481,6676.151324369344,8912.29055660562,2026-02-01 00:00:00+00:00,47
2026-02-03 00:00:00+00:00,7448.07,6434.1599039653975,5316.09028784726,7552.229520083534,2026-02-01 00:00:00+00:00,48
2026-02-03 01:00:00+00:00,7615.51,7142.977654218703,6024.908038100566,8261.04727033684,2026-02-01 00:00:00+00:00,49
2026-02-03 02:00:00+00:00,8104.27,7546.656790173696,6428.5871740555585,8664.726406291833,2026-02-01 00:00:00+00:00,50
2026-02-03 03:00:00+00:00,8395.37,8575.14281984573,7457.073203727593,9693.212435963867,2026-02-01 00:00:00+00:00,51
2026-02-03 04:00:00+00:00,8803.09,9533.456809293992,8415.387193175855,10651.526425412128,2026-02-01 00:00:00+00:00,52
2026-02-03 05:00:00+00:00,9098.38,9160.27869304598,8042.209076927846,10278.348309164117,2026-02-01 00:00:00+00:00,53
2026-02-03 06:00:00+00:00,9451.94,9787.792870142965,8669.723254024826,10905.862486261101,2026-02-01 00:00:00+00:00,54
2026-02-03 07:00:00+00:00,9639.74,9111.31275424145,7993.243138123315,10229.382370359586,2026-02-01 00:00:00+00:00,55
2026-02-03 08:00:00+00:00,9773.66,9387.379650201961,8269.310034083825,10505.449266320098,2026-02-01 00:00:00+00:00,56
2026-02-03 09:00:00+00:00,9712.95,9360.350316262626,8242.280700144489,10478.419932380764,2026-02-01 00:00:00+00:00,57
2026-02-03 10:00:00+00:00,9906.01,9094.920289440819,7976.850673322682,10212.989905558956,2026-02-01 00:00:00+00:00,58
2026-02-03 11:00:00+00:00,9886.29,9482.646042416814,8364.576426298678,10600.715658534953,2026-02-01 00:00:00+00:00,59
2026-02-03 12:00:00+00:00,9917.31,8913.169573668918,7795.099957550781,10031.239189787057,2026-02-01 00:00:00+00:00,60
2026-02-03 13:00:00+00:00,9404.63,8606.01485141729,7487.945235299154,9724.084467535427,2026-02-01 00:00:00+00:00,61
2026-02-03 14:00:00+00:00,9507.4,8509.362686935781,7391.293070817645,9627.432303053918,2026-02-01 00:00:00+00:00,62
2026-02-03 15:00:00+00:00,9641.02,9088.853777210765,7970.784161092628,10206.923393328903,2026-02-01 00:00:00+00:00,63
2026-02-03 16:00:00+00:00,9769.61,9969.840574088834,8851.770957970697,11087.91019020697,2026-02-01 00:00:00+00:00,64
2026-02-03 17:00:00+00:00,9714.22,9883.0225069625,8764.952890844363,11001.092123080636,2026-02-01 00:00:00+00:00,65
2026-02-03 18:00:00+00:00,9148.85,9226.645527484217,8108.575911366079,10344.715143602354,2026-02-01 00:00:00+00:00,66
2026-02-03 19:00:00+00:00,8476.69,8999.764189450696,7881.694573332557,10117.833805568833,2026-02-01 00:00:00+00:00,67
2026-02-03 20:00:00+00:00,7549.5894,8676.683001918787,7558.613385800651,9794.752618036924,2026-02-01 00:00:00+00:00,68
2026-02-03 21:00:00+00:00,6710.72,8075.810840368331,6957.741224250194,9193.880456486468,2026-02-01 00:00:00+00:00,69
2026-02-03 22:00:00+00:00,6182.4,7639.404941366471,6521.335325248334,8757.474557484607,2026-02-01 00:00:00+00:00,70
2026-02-03 23:00:00+00:00,5552.56,7294.041494436846,6175.971878318709,8412.111110554983,2026-02-01 00:00:00+00:00,71
2026-02-04 00:00:00+00:00,5167.5,5737.124671741117,4619.05505562298,6855.194287859254,2026-02-01 00:00:00+00:00,72
2026-02-04 01:00:00+00:00,4883.79,5033.16653464138,3915.0969185232434,6151.236150759518,2026-02-01 00:00:00+00:00,73
2026-02-04 02:00:00+00:00,4670.4,5155.592315404643,4037.522699286507,6273.66193152278,2026-02-01 00:00:00+00:00,74
2026-02-04 03:00:00+00:00,4424.73,4071.4273553423777,2953.357739224241,5189.496971460515,2026-02-01 00:00:00+00:00,75
2026-02-04 04:00:00+00:00,4142.81,4041.3514941358726,2923.281878017736,5159.421110254009,2026-02-01 00:00:00+00:00,76
2026-02-04 05:00:00+00:00,3985.28,4051.5757015617405,2933.5060854436033,5169.645317679878,2026-02-01 00:00:00+00:00,77
2026-02-04 06:00:00+00:00,3704.86,3674.6171787128815,2556.5475625947447,4792.686794831018,2026-02-01 00:00:00+00:00,78
2026-02-04 07:00:00+00:00,3530.57,3653.5175330792326,2535.447916961096,4771.587149197369,2026-02-01 00:00:00+00:00,79
2026-02-04 08:00:00+00:00,3439.87,3422.9382341773953,2304.868618059258,4541.007850295532,2026-02-01 00:00:00+00:00,80
2026-02-04 09:00:00+00:00,3171.17,3333.9135761427297,2215.843960024593,4451.983192260866,2026-02-01 00:00:00+00:00,81
2026-02-04 10:00:00+00:00,2889.69,3193.6918008887546,2075.6221847706174,4311.761417006892,2026-02-01 00:00:00+00:00,82
2026-02-04 11:00:00+00:00,2831.38,3544.2333687233386,2426.163752605202,4662.302984841475,2026-02-01 00:00:00+00:00,83
2026-02-04 12:00:00+00:00,3012.55,2962.9771816925695,1844.907565574433,4081.0467978107067,2026-02-01 00:00:00+00:00,84
2026-02-04 13:00:00+00:00,3232.2,3509.791482460337,2391.7218663422004,4627.861098578474,2026-02-01 00:00:00+00:00,85
2026-02-04 14:00:00+00:00,3937.14,3642.1719370647647,2524.1023209466275,4760.241553182902,2026-02-01 00:00:00+00:00,86
2026-02-04 15:00:00+00:00,4864.38,3928.49327762473,2810.4236615065934,5046.562893742867,2026-02-01 00:00:00+00:00,87
2026-02-04 16:00:00+00:00,5463.99,5409.010612636067,4290.94099651793,6527.080228754204,2026-02-01 00:00:00+00:00,88
2026-02-04 17:00:00+00:00,5684.76,6247.810067967963,5129.740451849826,7365.8796840861,2026-02-01 00:00:00+00:00,89
2026-02-04 18:00:00+00:00,5864.65,5816.105062603259,4698.0354464851225,6934.174678721396,2026-02-01 00:00:00+00:00,90
2026-02-04 19:00:00+00:00,5854.54,6099.30057331394,4981.230957195803,7217.3701894320775,2026-02-01 00:00:00+00:00,91
2026-02-04 20:00:00+00:00,5785.86,5923.03693335487,4804.967317236733,7041.106549473006,2026-02-01 00:00:00+00:00,92
2026-02-04 21:00:00+00:00,5339.08,5912.426210822422,4794.356594704285,7030.49582694056,2026-02-01 00:00:00+00:00,93
2026-02-04 22:00:00+00:00,5167.98,5798.224634649688,4680.155018531551,6916.294250767824,2026-02-01 00:00:00+00:00,94
2026-02-04 23:00:00+00:00,5118.46,5875.567561069817,4757.49794495168,6993.637177187955,2026-02-01 00:00:00+00:00,95
2026-02-05 00:00:00+00:00,5006.89,6053.397023953204,4935.327407835067,7171.46664007134,2026-02-01 00:00:00+00:00,96
2026-02-05 01:00:00+00:00,4733.9,5862.894016064461,4744.824399946324,6980.963632182597,2026-02-01 00:00:00+00:00,97
2026-02-05 02:00:00+00:00,4222.0,5297.703172300345,4179.633556182207,6415.7727884184815,2026-02-01 00:00:00+00:00,98
2026-02-05 03:00:00+00:00,3793.84,5485.787924642151,4367.718308524014,6603.8575407602875,2026-02-01 00:00:00+00:00,99
2026-02-05 04:00:00+00:00,3251.06,4305.014513067103,3186.9448969489654,5423.084129185239,2026-02-01 00:00:00+00:00,100
2026-02-05 05:00:00+00:00,2875.67,4995.557088106412,3877.487471988275,6113.626704224549,2026-02-01 00:00:00+00:00,101
2026-02-05 06:00:00+00:00,2471.86,4024.608175394757,2906.53855927662,5142.677791512894,2026-02-01 00:00:00+00:00,102
2026-02-05 07:00:00+00:00,2141.41,3258.8889788299775,2140.8193627118403,4376.958594948114,2026-02-01 00:00:00+00:00,103
2026-02-05 08:00:00+00:00,1823.7,2585.5352408980552,1467.465624779918,3703.604857016192,2026-02-01 00:00:00+00:00,104
2026-02-05 09:00:00+00:00,1615.73,2184.626164759442,1066.5565486413052,3302.695780877579,2026-02-01 00:00:00+00:00,105
2026-02-05 10:00:00+00:00,1362.6802,1834.4236572491025,716.3540411309655,2952.4932733672395,2026-02-01 00:00:00+00:00,106
2026-02-05 11:00:00+00:00,1138.46,1533.4741274546795,415.4045113365428,2651.5437435728168,2026-02-01 00:00:00+00:00,107
2026-02-05 12:00:00+00:00,1039.44,1091.2036652773077,-26.865950840829555,2209.2732813954444,2026-02-01 00:00:00+00:00,108
2026-02-05 13:00:00+00:00,955.74994,1258.0631422238516,139.9935261057144,2376.132758341989,2026-02-01 00:00:00+00:00,109
2026-02-05 14:00:00+00:00,882.37006,952.2068090556832,-165.86280706245407,2070.27642517382,2026-02-01 00:00:00+00:00,110
2026-02-05 15:00:00+00:00,858.9899,830.0244732554079,-288.0451428627289,1948.0940893735449,2026-02-01 00:00:00+00:00,111
2026-02-05 16:00:00+00:00,787.77997,624.8666300638447,-493.20298605429207,1742.9362461819815,2026-02-01 00:00:00+00:00,112
2026-02-05 17:00:00+00:00,736.63007,1337.3830694443886,219.31345332625142,2455.4526855625254,2026-02-01 00:00:00+00:00,113
2026-02-05 18:00:00+00:00,720.09,1055.0221593335664,-63.04745678457084,2173.091775451703,2026-02-01 00:00:00+00:00,114
2026-02-05 19:00:00+00:00,668.16986,1399.3314683743652,281.2618522562284,2517.4010844925024,2026-02-01 00:00:00+00:00,115
2026-02-05 20:00:00+00:00,586.82,728.8826726183497,-389.1869434997866,1846.952288736487,2026-02-01 00:00:00+00:00,116
2026-02-05 21:00:00+00:00,520.5798,715.9048842499797,-402.16473186815756,1833.9745003681164,2026-02-01 00:00:00+00:00,117
2026-02-05 22:00:00+00:00,565.2299,1743.9003266149875,625.8307104968508,2861.9699427331243,2026-02-01 00:00:00+00:00,118
2026-02-05 23:00:00+00:00,600.35004,1371.268037733701,253.1984216155638,2489.337653851838,2026-02-01 00:00:00+00:00,119
2026-02-06 00:00:00+00:00,560.3901,1212.1537727571636,94.08415663902679,2330.2233888753003,2026-02-01 00:00:00+00:00,120
2026-02-06 01:00:00+00:00,544.1799,1275.0705489966526,157.00093287851632,2393.14016511479,2026-02-01 00:00:00+00:00,121
2026-02-06 02:00:00+00:00,449.6601,1091.0186789021504,-27.050937215987233,2209.088295020287,2026-02-01 00:00:00+00:00,122
2026-02-06 03:00:00+00:00,376.1801,822.5836570828369,-295.4859590353003,1940.653273200974,2026-02-01 00:00:00+00:00,123
2026-02-06 04:00:00+00:00,347.25995,671.8732670724216,-446.1963490457151,1789.9428831905584,2026-02-01 00:00:00+00:00,124
2026-02-06 05:00:00+00:00,374.1601,813.8714943762657,-304.1981217418711,1931.9411104944024,2026-02-01 00:00:00+00:00,125
2026-02-06 06:00:00+00:00,404.30975,1150.643959856753,32.57434373861679,2268.71357597489,2026-02-01 00:00:00+00:00,126
2026-02-06 07:00:00+00:00,403.44965,1115.814621215356,-2.2549949027811635,2233.884237333493,2026-02-01 00:00:00+00:00,127
2026-02-06 08:00:00+00:00,328.57,694.1658748936634,-423.90374122447383,1812.2354910118004,2026-02-01 00:00:00+00:00,128
2026-02-06 09:00:00+00:00,282.84003,1029.2493231602089,-88.8202929579279,2147.318939278346,2026-02-01 00:00:00+00:00,129
2026-02-06 10:00:00+00:00,276.86005,607.4790760723663,-510.5905400457709,1725.548692190503,2026-02-01 00:00:00+00:00,130
2026-02-06 11:00:00+00:00,297.43988,505.7432322048853,-612.3263839132519,1623.812848323022,2026-02-01 00:00:00+00:00,131
2026-02-06 12:00:00+00:00,318.41986,549.5261307640935,-568.5434853540442,1667.5957468822307,2026-02-01 00:00:00+00:00,132
2026-02-06 13:00:00+00:00,308.39032,653.6049974031366,-464.4646187150006,1771.6746135212738,2026-02-01 00:00:00+00:00,133
2026-02-06 14:00:00+00:00,359.43988,709.1746138750336,-408.89500224310405,1827.2442299931704,2026-02-01 00:00:00+00:00,134
2026-02-06 15:00:00+00:00,418.67987,703.4995851549875,-414.57003096314884,1821.5692012731247,2026-02-01 00:00:00+00:00,135
2026-02-06 16:00:00+00:00,435.10028,760.020082355009,-358.0495337631278,1878.0896984731457,2026-02-01 00:00:00+00:00,136
2026-02-06 17:00:00+00:00,430.25995,890.4364495258851,-227.6331665922521,2008.5060656440219,2026-02-01 00:00:00+00:00,137
2026-02-06 18:00:00+00:00,412.67987,979.8626780752325,-138.20693804290477,2097.932294193369,2026-02-01 00:00:00+00:00,138
2026-02-06 19:00:00+00:00,377.18988,992.7970621129357,-125.27255400520107,2110.866678231073,2026-02-01 00:00:00+00:00,139
2026-02-06 20:00:00+00:00,419.83002,1085.7570691684336,-32.312546949703574,2203.8266852865704,2026-02-01 00:00:00+00:00,140
2026-02-06 21:00:00+00:00,460.83026,1059.8367193754457,-58.23289674269154,2177.9063354935824,2026-02-01 00:00:00+00:00,141
2026-02-06 22:00:00+00:00,469.7199,709.7960139149727,-408.2736022031645,1827.8656300331097,2026-02-01 00:00:00+00:00,142
2026-02-06 23:00:00+00:00,455.8603,637.790776385405,-480.27883973273174,1755.8603925035418,2026-02-01 00:00:00+00:00,143
2026-02-07 00:00:00+00:00,485.01996,446.7146691143894,-671.3549470037474,1564.7842852325261,2026-02-01 00:00:00+00:00,144
2026-02-07 01:00:00+00:00,525.40985,505.93727742638066,-612.132338691757,1624.0068935445174,2026-02-01 00:00:00+00:00,145
2026-02-07 02:00:00+00:00,544.86005,465.3798857781303,-652.689730340006,1583.4495018962675,2026-02-01 00:00:00+00:00,146
2026-02-07 03:00:00+00:00,555.47015,459.01840131346853,-659.0512148046678,1577.0880174316057,2026-02-01 00:00:00+00:00,147
2026-02-07 04:00:00+00:00,448.1601,583.3417829678219,-534.7278331503153,1701.4113990859587,2026-02-01 00:00:00+00:00,148
2026-02-07 05:00:00+00:00,441.08026,341.83130069819254,-776.2383154199438,1459.9009168163293,2026-02-01 00:00:00+00:00,149
2026-02-07 06:00:00+00:00,444.7702,338.55738229451936,-779.5122338236174,1456.6269984126561,2026-02-01 00:00:00+00:00,150
2026-02-07 07:00:00+00:00,463.8498,309.42306178991157,-808.6465543282252,1427.4926779080483,2026-02-01 00:00:00+00:00,151
2026-02-07 08:00:00+00:00,463.14008,369.0341187149884,-749.0354974031484,1487.1037348331251,2026-02-01 00:00:00+00:00,152
2026-02-07 09:00:00+00:00,405.37006,639.3770619641014,-478.6925541540354,1757.4466780822386,2026-02-01 00:00:00+00:00,153
2026-02-07 10:00:00+00:00,367.51996,564.6809546337113,-553.3886614844264,1682.750570751848,2026-02-01 00:00:00+00:00,154
2026-02-07 11:00:00+00:00,356.2199,270.1728034709713,-847.8968126471659,1388.242419589108,2026-02-01 00:00:00+00:00,155
2026-02-07 12:00:00+00:00,336.6303,517.5650674259623,-600.504548692174,1635.634683544099,2026-02-01 00:00:00+00:00,156
2026-02-07 13:00:00+00:00,366.9599,364.90769823442224,-753.1619178837141,1482.9773143525595,2026-02-01 00:00:00+00:00,157
2026-02-07 14:00:00+00:00,394.84027,481.11913172603363,-636.9504843921027,1599.1887478441708,2026-02-01 00:00:00+00:00,158
2026-02-07 15:00:00+00:00,433.4499,780.8124600974943,-337.257156020642,1898.8820762156313,2026-02-01 00:00:00+00:00,159
2026-02-07 16:00:00+00:00,534.7199,612.599842041775,-505.4697740763627,1730.6694581599118,2026-02-01 00:00:00+00:00,160
2026-02-07 17:00:00+00:00,551.6999,717.917431399319,-400.15218471881826,1835.987047517456,2026-02-01 00:00:00+00:00,161
2026-02-07 18:00:00+00:00,537.99994,994.4343356373852,-123.63528048075159,2112.5039517555224,2026-02-01 00:00:00+00:00,162
2026-02-07 19:00:00+00:00,520.3698,982.2500933991332,-135.819522719004,2100.31970951727,2026-02-01 00:00:00+00:00,163
2026-02-07 20:00:00+00:00,520.6501,994.6800673634348,-123.38954875470199,2112.749683481572,2026-02-01 00:00:00+00:00,164
2026-02-07 21:00:00+00:00,517.83,852.6388274826918,-265.43078863544497,1970.708443600829,2026-02-01 00:00:00+00:00,165
2026-02-07 22:00:00+00:00,515.56024,773.4483459884455,-344.6212701296913,1891.5179621065824,2026-02-01 00:00:00+00:00,166
2026-02-07 23:00:00+00:00,490.1701,786.8032548753022,-331.2663612428346,1904.8728709934392,2026-02-01 00:00:00+00:00,167
2026-02-02 00:00:00+00:00,4353.55,4624.829722826498,3506.7601067083615,5742.899338944635,2026-02-02 00:00:00+00:00,0
2026-02-02 01:00:00+00:00,4547.1,4501.777939756123,3383.708323637986,5619.84755587426,2026-02-02 00:00:00+00:00,1
2026-02-02 02:00:00+00:00,4473.37,4699.089670285783,3581.020054167646,5817.15928640392,2026-02-02 00:00:00+00:00,2
2026-02-02 03:00:00+00:00,4473.86,4611.535132170574,3493.465516052437,5729.604748288711,2026-02-02 00:00:00+00:00,3
2026-02-02 04:00:00+00:00,4366.1,4435.971676910033,3317.902060791896,5554.04129302817,2026-02-02 00:00:00+00:00,4
2026-02-02 05:00:00+00:00,4425.25,4354.679806678285,3236.610190560148,5472.749422796422,2026-02-02 00:00:00+00:00,5
2026-02-02 06:00:00+00:00,4437.52,4194.18869237699,3076.119076258853,5312.2583084951275,2026-02-02 00:00:00+00:00,6
2026-02-02 07:00:00+00:00,4441.64,4690.706673140987,3572.63705702285,5808.7762892591245,2026-02-02 00:00:00+00:00,7
2026-02-02 08:00:00+00:00,4368.83,4591.5286295461865,3473.4590134280497,5709.598245664323,2026-02-02 00:00:00+00:00,8
2026-02-02 09:00:00+00:00,4045.39,5108.727132454741,3990.657516336604,6226.796748572879,2026-02-02 00:00:00+00:00,9
2026-02-02 10:00:00+00:00,3903.71,4337.93293703135,3219.863320913213,5456.002553149487,2026-02-02 00:00:00+00:00,10
2026-02-02 11:00:00+00:00,4275.73,4208.859985962284,3090.790369844147,5326.92960208042,2026-02-02 00:00:00+00:00,11
2026-02-02 12:00:00+00:00,4874.01,5094.980496043115,3976.9108799249775,6213.0501121612515,2026-02-02 00:00:00+00:00,12
2026-02-02 13:00:00+00:00,5341.97,5217.903443658924,4099.833827540787,6335.973059777061,2026-02-02 00:00:00+00:00,13
2026-02-02 14:00:00+00:00,5820.78,5506.992813693074,4388.923197574937,6625.062429811211,2026-02-02 00:00:00+00:00,14
2026-02-02 15:00:00+00:00,6155.39,5935.316782791811,4817.247166673675,7053.386398909948,2026-02-02 00:00:00+00:00,15
2026-02-02 16:00:00+00:00,6179.53,6005.197042439666,4887.127426321529,7123.266658557803,2026-02-02 00:00:00+00:00,16
2026-02-02 17:00:00+00:00,6512.81,6465.774057380934,5347.7044412627965,7583.84367349907,2026-02-02 00:00:00+00:00,17
2026-02-02 18:00:00+00:00,6701.94,5731.284355311517,4613.21473919338,6849.353971429654,2026-02-02 00:00:00+00:00,18
2026-02-02 19:00:00+00:00,6681.47,6032.795367323475,4914.7257512053375,7150.864983441612,2026-02-02 00:00:00+00:00,19
2026-02-02 20:00:00+00:00,6830.03,6308.611021760444,5190.541405642307,7426.6806378785805,2026-02-02 00:00:00+00:00,20
2026-02-02 21:00:00+00:00,7173.2,6022.01451103657,4903.9448949184325,7140.084127154707,2026-02-02 00:00:00+00:00,21
2026-02-02 22:00:00+00:00,7409.99,7162.66982056513,6044.600204446993,8280.739436683267,2026-02-02 00:00:00+00:00,22
2026-02-02 23:00:00+00:00,7370.11,7794.220940487481,6676.151324369344,8912.29055660562,2026-02-02 00:00:00+00:00,23
2026-02-03 00:00:00+00:00,7448.07,6434.1599039653975,5316.09028784726,7552.229520083534,2026-02-02 00:00:00+00:00,24
2026-02-03 01:00:00+00:00,7615.51,7142.977654218703,6024.908038100566,8261.04727033684,2026-02-02 00:00:00+00:00,25
2026-02-03 02:00:00+00:00,8104.27,7546.656790173696,6428.5871740555585,8664.726406291833,2026-02-02 00:00:00+00:00,26
2026-02-03 03:00:00+00:00,8395.37,8575.14281984573,7457.073203727593,9693.212435963867,2026-02-02 00:00:00+00:00,27
2026-02-03 04:00:00+00:00,8803.09,9533.456809293992,8415.387193175855,10651.526425412128,2026-02-02 00:00:00+00:00,28
2026-02-03 05:00:00+00:00,9098.38,9160.27869304598,8042.209076927846,10278.348309164117,2026-02-02 00:00:00+00:00,29
2026-02-03 06:00:00+00:00,9451.94,9787.792870142965,8669.723254024826,10905.862486261101,2026-02-02 00:00:00+00:00,30
2026-02-03 07:00:00+00:00,9639.74,9111.31275424145,7993.243138123315,10229.382370359586,2026-02-02 00:00:00+00:00,31
2026-02-03 08:00:00+00:00,9773.66,9387.379650201961,8269.310034083825,10505.449266320098,2026-02-02 00:00:00+00:00,32
2026-02-03 09:00:00+00:00,9712.95,9360.350316262626,8242.280700144489,10478.419932380764,2026-02-02 00:00:00+00:00,33
2026-02-03 10:00:00+00:00,9906.01,9094.920289440819,7976.850673322682,10212.989905558956,2026-02-02 00:00:00+00:00,34
2026-02-03 11:00:00+00:00,9886.29,9482.646042416814,8364.576426298678,10600.715658534953,2026-02-02 00:00:00+00:00,35
2026-02-03 12:00:00+00:00,9917.31,8913.169573668918,7795.099957550781,10031.239189787057,2026-02-02 00:00:00+00:00,36
2026-02-03 13:00:00+00:00,9404.63,8606.01485141729,7487.945235299154,9724.084467535427,2026-02-02 00:00:00+00:00,37
2026-02-03 14:00:00+00:00,9507.4,8509.362686935781,7391.293070817645,9627.432303053918,2026-02-02 00:00:00+00:00,38
2026-02-03 15:00:00+00:00,9641.02,9088.853777210765,7970.784161092628,10206.923393328903,2026-02-02 00:00:00+00:00,39
2026-02-03 16:00:00+00:00,9769.61,9969.840574088834,8851.770957970697,11087.91019020697,2026-02-02 00:00:00+00:00,40
2026-02-03 17:00:00+00:00,9714.22,9883.0225069625,8764.952890844363,11001.092123080636,2026-02-02 00:00:00+00:00,41
2026-02-03 18:00:00+00:00,9148.85,9226.645527484217,8108.575911366079,10344.715143602354,2026-02-02 00:00:00+00:00,42
2026-02-03 19:00:00+00:00,8476.69,8999.764189450696,7881.694573332557,10117.833805568833,2026-02-02 00:00:00+00:00,43
