date,wind_offshore_tenn_actual,wind_offshore_tenn_fitted,wind_offshore_tenn_lower,wind_offshore_tenn_upper,cutoff,hours_ahead
2026-02-03 04:00:00+00:00,6473.6904,6383.1147,6080.380359124403,6685.848495681081,2026-02-01 00:00:00+00:00,52
2026-02-03 05:00:00+00:00,6425.11,6222.6553,5919.920949484721,6525.389086041398,2026-02-01 00:00:00+00:00,53
2026-02-03 06:00:00+00:00,5946.45,5933.6826,5630.948490643851,6236.416627200529,2026-02-01 00:00:00+00:00,54
2026-02-03 07:00:00+00:00,5807.93,5251.292,4948.557720667973,5554.02585722465,2026-02-01 00:00:00+00:00,55
2026-02-03 08:00:00+00:00,5853.03,5476.248,5173.514011830795,5778.982148387473,2026-02-01 00:00:00+00:00,56
2026-02-03 09:00:00+00:00,6175.59,5559.6216,5256.887323730368,5862.355460287045,2026-02-01 00:00:00+00:00,57
2026-02-03 10:00:00+00:00,6046.73,5273.348,4970.613763441112,5576.081899997789,2026-02-01 00:00:00+00:00,58
2026-02-03 11:00:00+00:00,5747.89,4915.759,4613.024600409139,5218.492736965815,2026-02-01 00:00:00+00:00,59
2026-02-03 12:00:00+00:00,5569.79,5132.514,4829.779823361367,5435.247959918044,2026-02-01 00:00:00+00:00,60
2026-02-03 13:00:00+00:00,6171.5103,4916.214,4613.479596170679,5218.947732727355,2026-02-01 00:00:00+00:00,61
2026-02-03 14:00:00+00:00,5829.23,4784.2305,4481.496105911262,5086.96424246794,2026-02-01 00:00:00+00:00,62
2026-02-03 15:00:00+00:00,5818.86,4822.958,4520.223896348179,5125.692032904856,2026-02-01 00:00:00+00:00,63
2026-02-03 16:00:00+00:00,5570.64,4582.0547,4279.320464525707,4884.788601082384,2026-02-01 00:00:00+00:00,64
2026-02-03 17:00:00+00:00,5156.89,4512.727,4209.992869641703,4815.46100619838,2026-02-01 00:00:00+00:00,65
2026-02-03 18:00:00+00:00,5042.33,4636.844,4334.110269728813,4939.578406285491,2026-02-01 00:00:00+00:00,66
2026-02-03 19:00:00+00:00,5216.6,4225.0825,3922.3483211816633,4527.816457738341,2026-02-01 00:00:00+00:00,67
2026-02-03 20:00:00+00:00,5476.41,5122.8955,4820.161474429592,5425.62961098627,2026-02-01 00:00:00+00:00,68
2026-02-03 21:00:00+00:00,5514.64,5385.8657,5083.13166489335,5688.599801450027,2026-02-01 00:00:00+00:00,69
2026-02-03 22:00:00+00:00,6198.6,5792.086,5489.351795069372,6094.819931626049,2026-02-01 00:00:00+00:00,70
2026-02-03 23:00:00+00:00,5674.93,5756.218,5453.483426888917,6058.951563445595,2026-02-01 00:00:00+00:00,71
2026-02-04 00:00:00+00:00,5470.0,5608.7407,5306.006505827214,5911.4746423838915,2026-02-01 00:00:00+00:00,72
2026-02-04 01:00:00+00:00,5775.47,5726.931,5424.196744924616,6029.664881481293,2026-02-01 00:00:00+00:00,73
2026-02-04 02:00:00+00:00,5754.34,5717.289,5414.554821082917,6020.022957639595,2026-02-01 00:00:00+00:00,74
2026-02-04 03:00:00+00:00,5711.47,5738.672,5435.937693019034,6041.405829575711,2026-02-01 00:00:00+00:00,75
2026-02-04 04:00:00+00:00,5842.62,5588.4614,5285.727153992921,5891.195290549598,2026-02-01 00:00:00+00:00,76
2026-02-04 05:00:00+00:00,4933.07,5099.0986,4796.364531717221,5401.832668273899,2026-02-01 00:00:00+00:00,77
2026-02-04 06:00:00+00:00,5237.37,5100.542,4797.807959156681,5403.276095713359,2026-02-01 00:00:00+00:00,78
2026-02-04 07:00:00+00:00,5132.79,4975.9136,4673.179197841575,5278.6473343982525,2026-02-01 00:00:00+00:00,79
2026-02-04 08:00:00+00:00,5077.33,4985.359,4682.62459266145,5288.092729218128,2026-02-01 00:00:00+00:00,80
2026-02-04 09:00:00+00:00,4912.21,5026.9844,4724.249953845432,5329.71809040211,2026-02-01 00:00:00+00:00,81
2026-02-04 10:00:00+00:00,4796.75,5104.842,4802.107594092158,5407.575730648836,2026-02-01 00:00:00+00:00,82
2026-02-04 11:00:00+00:00,4947.52,4985.1333,4682.399130795628,5287.867267352305,2026-02-01 00:00:00+00:00,83
2026-02-04 12:00:00+00:00,4910.8,5021.5,4718.765786844939,5324.233923401616,2026-02-01 00:00:00+00:00,84
2026-02-04 13:00:00+00:00,4750.38,5086.1978,4783.463698054526,5388.931834611203,2026-02-01 00:00:00+00:00,85
2026-02-04 14:00:00+00:00,4873.33,4990.21,4687.475666171793,5292.9438027284705,2026-02-01 00:00:00+00:00,86
2026-02-04 15:00:00+00:00,4742.57,4872.6987,4569.964598797576,5175.432735354254,2026-02-01 00:00:00+00:00,87
2026-02-04 16:00:00+00:00,5228.9,5103.3315,4800.597513952822,5406.065650509499,2026-02-01 00:00:00+00:00,88
2026-02-04 17:00:00+00:00,5184.3,5321.572,5018.837741912921,5624.305878469599,2026-02-01 00:00:00+00:00,89
2026-02-04 18:00:00+00:00,5764.91,5741.364,5438.629733415032,6044.09786997171,2026-02-01 00:00:00+00:00,90
2026-02-04 19:00:00+00:00,5747.26,5692.557,5389.823026033365,5995.291162590042,2026-02-01 00:00:00+00:00,91
2026-02-04 20:00:00+00:00,5952.12,5942.0503,5639.315869128093,6244.784005684771,2026-02-01 00:00:00+00:00,92
2026-02-04 21:00:00+00:00,6128.52,6062.467,5759.732436991806,6365.200573548484,2026-02-01 00:00:00+00:00,93
2026-02-04 22:00:00+00:00,6066.4707,6052.9272,5750.19317116696,6355.661307723638,2026-02-01 00:00:00+00:00,94
2026-02-04 23:00:00+00:00,6128.54,5967.77,5665.035881538202,6270.50401809488,2026-02-01 00:00:00+00:00,95
2026-02-05 00:00:00+00:00,6200.0903,6220.6377,5917.903365829922,6523.371502386599,2026-02-01 00:00:00+00:00,96
2026-02-05 01:00:00+00:00,6224.1504,6206.281,5903.546674320715,6509.014810877392,2026-02-01 00:00:00+00:00,97
2026-02-05 02:00:00+00:00,6204.47,6185.5723,5882.838044808435,6488.306181365113,2026-02-01 00:00:00+00:00,98
2026-02-05 03:00:00+00:00,6151.64,6162.7446,5860.010673846045,6465.478810402723,2026-02-01 00:00:00+00:00,99
2026-02-05 04:00:00+00:00,5833.2,5959.7515,5657.017197403478,6262.485333960155,2026-02-01 00:00:00+00:00,100
2026-02-05 05:00:00+00:00,6244.83,6070.0093,5767.275122263422,6372.743258820099,2026-02-01 00:00:00+00:00,101
2026-02-05 06:00:00+00:00,5670.17,5773.7275,5470.9931554418245,6076.461291998502,2026-02-01 00:00:00+00:00,102
2026-02-05 07:00:00+00:00,5643.36,5770.7812,5468.047148970732,6073.51528552741,2026-02-01 00:00:00+00:00,103
2026-02-05 08:00:00+00:00,5813.27,5866.296,5563.561539481348,6169.029676038024,2026-02-01 00:00:00+00:00,104
2026-02-05 09:00:00+00:00,5896.61,5909.387,5606.653260062625,6212.121396619303,2026-02-01 00:00:00+00:00,105
2026-02-05 10:00:00+00:00,5967.99,6096.0933,5793.3588312384545,6398.826967795132,2026-02-01 00:00:00+00:00,106
2026-02-05 11:00:00+00:00,6136.05,6119.368,5816.634125489409,6422.102262046086,2026-02-01 00:00:00+00:00,107
2026-02-05 12:00:00+00:00,6338.75,6254.9736,5952.239579182657,6557.707715739334,2026-02-01 00:00:00+00:00,108
2026-02-05 13:00:00+00:00,6036.59,6002.736,5700.001759303281,6305.469895859958,2026-02-01 00:00:00+00:00,109
2026-02-05 14:00:00+00:00,6150.83,5967.458,5664.724049775113,6270.192186331789,2026-02-01 00:00:00+00:00,110
2026-02-05 15:00:00+00:00,6121.8906,6070.3647,5767.6304604511915,6373.098597007869,2026-02-01 00:00:00+00:00,111
2026-02-05 16:00:00+00:00,6194.95,6073.0146,5770.280280326689,6375.748416883366,2026-02-01 00:00:00+00:00,112
2026-02-05 17:00:00+00:00,6091.08,6095.9893,5793.255101634788,6398.7232381914655,2026-02-01 00:00:00+00:00,113
2026-02-05 18:00:00+00:00,5934.51,5845.879,5543.144595900041,6148.612732456719,2026-02-01 00:00:00+00:00,114
2026-02-05 19:00:00+00:00,5687.03,5739.868,5437.134012539013,6042.602149095691,2026-02-01 00:00:00+00:00,115
2026-02-05 20:00:00+00:00,5672.34,5860.9824,5558.248183419124,6163.7163199758015,2026-02-01 00:00:00+00:00,116
2026-02-05 21:00:00+00:00,5663.93,5556.345,5253.611054202971,5859.079190759649,2026-02-01 00:00:00+00:00,117
2026-02-05 22:00:00+00:00,5653.1,5686.001,5383.266843583402,5988.734980140079,2026-02-01 00:00:00+00:00,118
2026-02-05 23:00:00+00:00,5571.84,5613.1816,5310.447375904874,5915.915512461552,2026-02-01 00:00:00+00:00,119
2026-02-06 00:00:00+00:00,5429.37,5524.315,5221.5808956755645,5827.049032232242,2026-02-01 00:00:00+00:00,120
2026-02-06 01:00:00+00:00,5212.53,5346.736,5044.001815083541,5649.469951640218,2026-02-01 00:00:00+00:00,121
2026-02-06 02:00:00+00:00,4812.94,5217.3306,4914.596348383035,5520.064484939712,2026-02-01 00:00:00+00:00,122
2026-02-06 03:00:00+00:00,4562.14,4833.264,4530.529989697656,5135.998126254333,2026-02-01 00:00:00+00:00,123
2026-02-06 04:00:00+00:00,4836.19,5120.1196,4817.385421627318,5422.853558183995,2026-02-01 00:00:00+00:00,124
2026-02-06 05:00:00+00:00,5212.64,5427.071,5124.33674972859,5729.8048862852675,2026-02-01 00:00:00+00:00,125
2026-02-06 06:00:00+00:00,5528.1,5732.8906,5430.156482153493,6035.624618710171,2026-02-01 00:00:00+00:00,126
2026-02-06 07:00:00+00:00,5580.96,5764.499,5461.764649793255,6067.232786349932,2026-02-01 00:00:00+00:00,127
2026-02-06 08:00:00+00:00,5412.3,5437.271,5134.536755983407,5740.004892540084,2026-02-01 00:00:00+00:00,128
2026-02-06 09:00:00+00:00,4877.52,5143.532,4840.797878990558,5446.266015547236,2026-02-01 00:00:00+00:00,129
2026-02-06 10:00:00+00:00,4376.15,4960.53,4657.795711846482,5263.2638484031595,2026-02-01 00:00:00+00:00,130
2026-02-06 11:00:00+00:00,4160.05,5135.499,4832.764835592516,5438.232972149193,2026-02-01 00:00:00+00:00,131
2026-02-06 12:00:00+00:00,4264.77,5098.741,4796.007050355824,5401.475186912501,2026-02-01 00:00:00+00:00,132
2026-02-06 13:00:00+00:00,4351.74,5271.027,4968.292706400377,5573.760842957054,2026-02-01 00:00:00+00:00,133
2026-02-06 14:00:00+00:00,4791.69,5253.7725,4951.038444144104,5556.506580700781,2026-02-01 00:00:00+00:00,134
2026-02-06 15:00:00+00:00,5123.48,5681.6187,5378.88469646319,5984.352833019867,2026-02-01 00:00:00+00:00,135
2026-02-06 16:00:00+00:00,5121.82,5729.537,5426.802844058072,6032.2709806147495,2026-02-01 00:00:00+00:00,136
2026-02-06 17:00:00+00:00,5442.31,5678.2217,5375.48755194309,5980.955688499767,2026-02-01 00:00:00+00:00,137
2026-02-06 18:00:00+00:00,5493.24,5702.16,5399.425729797644,6004.893866354321,2026-02-01 00:00:00+00:00,138
2026-02-06 19:00:00+00:00,5453.16,5571.1714,5268.437315054399,5873.9054516110755,2026-02-01 00:00:00+00:00,139
2026-02-06 20:00:00+00:00,5357.58,5502.315,5199.580575416792,5805.04871197347,2026-02-01 00:00:00+00:00,140
2026-02-06 21:00:00+00:00,5141.16,5335.859,5033.1247802791695,5638.592916835847,2026-02-01 00:00:00+00:00,141
2026-02-06 22:00:00+00:00,4884.53,5235.224,4932.489919332984,5537.958055889661,2026-02-01 00:00:00+00:00,142
2026-02-06 23:00:00+00:00,4821.71,5163.578,4860.843839216601,5466.311975773278,2026-02-01 00:00:00+00:00,143
2026-02-07 00:00:00+00:00,4847.09,5011.38,4708.645720966502,5314.11385752318,2026-02-01 00:00:00+00:00,144
2026-02-07 01:00:00+00:00,4979.23,5205.765,4903.031140526235,5508.499277082912,2026-02-01 00:00:00+00:00,145
2026-02-07 02:00:00+00:00,5156.31,5087.7876,4785.053504252879,5390.521640809557,2026-02-01 00:00:00+00:00,146
2026-02-07 03:00:00+00:00,5220.88,5296.813,4994.078942875637,5599.547079432314,2026-02-01 00:00:00+00:00,147
2026-02-07 04:00:00+00:00,4974.24,5193.096,4890.361983932886,5495.830120489563,2026-02-01 00:00:00+00:00,148
2026-02-07 05:00:00+00:00,4559.77,4993.752,4691.01790354661,5296.486040103287,2026-02-01 00:00:00+00:00,149
2026-02-07 06:00:00+00:00,4235.08,4743.3267,4440.592351288327,5046.060487845005,2026-02-01 00:00:00+00:00,150
2026-02-07 07:00:00+00:00,4144.82,4946.48,4643.745708483655,5249.213845040333,2026-02-01 00:00:00+00:00,151
2026-02-07 08:00:00+00:00,3731.57,4516.5015,4213.767427037956,4819.235563594633,2026-02-01 00:00:00+00:00,152
2026-02-07 09:00:00+00:00,3230.46,3632.067,3329.332713696054,3934.800850252731,2026-02-01 00:00:00+00:00,153
2026-02-07 10:00:00+00:00,2586.23,2758.8225,2456.0884743018364,3061.556610858514,2026-02-01 00:00:00+00:00,154
2026-02-07 11:00:00+00:00,2281.7,2804.8237,2502.0897674025055,3107.557903959183,2026-02-01 00:00:00+00:00,155
2026-02-07 12:00:00+00:00,2264.11,2367.4016,2064.6674235079436,2670.1355600646207,2026-02-01 00:00:00+00:00,156
2026-02-07 13:00:00+00:00,2439.4,2381.252,2078.517904103283,2683.98604065996,2026-02-01 00:00:00+00:00,157
2026-02-07 14:00:00+00:00,2652.47,2816.7056,2513.971548794051,3119.4396853507287,2026-02-01 00:00:00+00:00,158
2026-02-07 15:00:00+00:00,3197.0,2887.9995,2585.265371534758,3190.7335080914354,2026-02-01 00:00:00+00:00,159
2026-02-07 16:00:00+00:00,3737.87,3728.5933,3425.8592179531943,4031.327354509872,2026-02-01 00:00:00+00:00,160
2026-02-07 17:00:00+00:00,4354.31,5087.163,4784.428983457246,5389.897120013924,2026-02-01 00:00:00+00:00,161
2026-02-07 18:00:00+00:00,4682.87,5357.996,5055.262049332865,5660.730185889543,2026-02-01 00:00:00+00:00,162
2026-02-07 19:00:00+00:00,5007.23,5264.607,4961.8728297932485,5567.340966349926,2026-02-01 00:00:00+00:00,163
2026-02-07 20:00:00+00:00,4825.0,5036.0337,4733.299504495941,5338.767641052618,2026-02-01 00:00:00+00:00,164
2026-02-07 21:00:00+00:00,4661.71,4776.8745,4474.1405196975,5079.608656254178,2026-02-01 00:00:00+00:00,165
2026-02-07 22:00:00+00:00,4626.34,4924.146,4621.411910408135,5226.880046964812,2026-02-01 00:00:00+00:00,166
2026-02-07 23:00:00+00:00,4590.14,4867.315,4564.580732322943,5170.0488688796195,2026-02-01 00:00:00+00:00,167
2026-02-02 00:00:00+00:00,6319.6104,6341.6978,6038.963528734569,6644.431665291246,2026-02-02 00:00:00+00:00,0
2026-02-02 01:00:00+00:00,6426.0605,6363.495,6060.760890450629,6666.229027007306,2026-02-02 00:00:00+00:00,1
2026-02-02 02:00:00+00:00,6467.07,6344.057,6041.322734265908,6646.790870822586,2026-02-02 00:00:00+00:00,2
2026-02-02 03:00:00+00:00,6506.51,6456.3013,6153.567166763024,6759.035303319701,2026-02-02 00:00:00+00:00,3
2026-02-02 04:00:00+00:00,6343.64,6378.5405,6075.806397964352,6681.27453452103,2026-02-02 00:00:00+00:00,4
2026-02-02 05:00:00+00:00,6161.97,6287.2305,5984.496056845338,6589.964193402015,2026-02-02 00:00:00+00:00,5
2026-02-02 06:00:00+00:00,5883.54,6174.057,5871.322772897202,6476.79090945388,2026-02-02 00:00:00+00:00,6
2026-02-02 07:00:00+00:00,6132.1606,6094.1255,5791.391397846586,6396.859534403264,2026-02-02 00:00:00+00:00,7
2026-02-02 08:00:00+00:00,6488.79,6301.882,5999.147649045963,6604.61578560264,2026-02-02 00:00:00+00:00,8
2026-02-02 09:00:00+00:00,6060.95,6203.034,5900.299766272043,6505.76790282872,2026-02-02 00:00:00+00:00,9
2026-02-02 10:00:00+00:00,6364.36,6321.1387,6018.404492741627,6623.872629298305,2026-02-02 00:00:00+00:00,10
2026-02-02 11:00:00+00:00,6445.32,6478.3994,6175.665430056663,6781.13356661334,2026-02-02 00:00:00+00:00,11
2026-02-02 12:00:00+00:00,5958.05,6181.3286,5878.5945610220515,6484.062697578729,2026-02-02 00:00:00+00:00,12
2026-02-02 13:00:00+00:00,6420.84,6333.9053,6031.170949417755,6636.6390859744315,2026-02-02 00:00:00+00:00,13
2026-02-02 14:00:00+00:00,6066.34,6064.6514,5761.9171881897055,6367.385324746383,2026-02-02 00:00:00+00:00,14
2026-02-02 15:00:00+00:00,5489.27,5649.584,5346.849822953798,5952.317959510476,2026-02-02 00:00:00+00:00,15
2026-02-02 16:00:00+00:00,5307.49,5293.6606,4990.926548784025,5596.3946853407015,2026-02-02 00:00:00+00:00,16
2026-02-02 17:00:00+00:00,5178.28,5486.7314,5183.997131322068,5789.465267878745,2026-02-02 00:00:00+00:00,17
2026-02-02 18:00:00+00:00,5778.94,5762.4966,5459.762282671225,6065.2304192279025,2026-02-02 00:00:00+00:00,18
2026-02-02 19:00:00+00:00,6250.05,6143.1313,5840.397206058433,6445.86534261511,2026-02-02 00:00:00+00:00,19
2026-02-02 20:00:00+00:00,6766.72,6427.7246,6124.990518222172,6730.458654778849,2026-02-02 00:00:00+00:00,20
2026-02-02 21:00:00+00:00,6281.29,6311.768,6009.034108998785,6614.502245555463,2026-02-02 00:00:00+00:00,21
2026-02-02 22:00:00+00:00,6562.49,6371.4814,6068.7472126635475,6674.215349220225,2026-02-02 00:00:00+00:00,22
2026-02-02 23:00:00+00:00,6401.41,6317.207,6014.472626400971,6619.940762957649,2026-02-02 00:00:00+00:00,23
2026-02-03 00:00:00+00:00,6390.7505,6219.631,5916.896502858789,6522.364639415466,2026-02-02 00:00:00+00:00,24
2026-02-03 01:00:00+00:00,6262.24,6222.186,5919.452023094589,6524.920159651267,2026-02-02 00:00:00+00:00,25
2026-02-03 02:00:00+00:00,6530.48,6396.7827,6094.0486632638185,6699.516799820496,2026-02-02 00:00:00+00:00,26
2026-02-03 03:00:00+00:00,6482.17,6351.7764,6049.042017044594,6654.510153601272,2026-02-02 00:00:00+00:00,27
2026-02-03 04:00:00+00:00,6473.6904,6383.1147,6080.380359124403,6685.848495681081,2026-02-02 00:00:00+00:00,28
2026-02-03 05:00:00+00:00,6425.11,6222.6553,5919.920949484721,6525.389086041398,2026-02-02 00:00:00+00:00,29
2026-02-03 06:00:00+00:00,5946.45,5933.6826,5630.948490643851,6236.416627200529,2026-02-02 00:00:00+00:00,30
2026-02-03 07:00:00+00:00,5807.93,5251.292,4948.557720667973,5554.02585722465,2026-02-02 00:00:00+00:00,31
2026-02-03 08:00:00+00:00,5853.03,5476.248,5173.514011830795,5778.982148387473,2026-02-02 00:00:00+00:00,32
2026-02-03 09:00:00+00:00,6175.59,5559.6216,5256.887323730368,5862.355460287045,2026-02-02 00:00:00+00:00,33
2026-02-03 10:00:00+00:00,6046.73,5273.348,4970.613763441112,5576.081899997789,2026-02-02 00:00:00+00:00,34
2026-02-03 11:00:00+00:00,5747.89,4915.759,4613.024600409139,5218.492736965815,2026-02-02 00:00:00+00:00,35
2026-02-03 12:00:00+00:00,5569.79,5132.514,4829.779823361367,5435.247959918044,2026-02-02 00:00:00+00:00,36
2026-02-03 13:00:00+00:00,6171.5103,4916.214,4613.479596170679,5218.947732727355,2026-02-02 00:00:00+00:00,37
2026-02-03 14:00:00+00:00,5829.23,4784.2305,4481.496105911262,5086.96424246794,2026-02-02 00:00:00+00:00,38
2026-02-03 15:00:00+00:00,5818.86,4822.958,4520.223896348179,5125.692032904856,2026-02-02 00:00:00+00:00,39
2026-02-03 16:00:00+00:00,5570.64,4582.0547,4279.320464525707,4884.788601082384,2026-02-02 00:00:00+00:00,40
2026-02-03 17:00:00+00:00,5156.89,4512.727,4209.992869641703,4815.46100619838,2026-02-02 00:00:00+00:00,41
2026-02-03 18:00:00+00:00,5042.33,4636.844,4334.110269728813,4939.578406285491,2026-02-02 00:00:00+00:00,42
2026-02-03 19:00:00+00:00,5216.6,4225.0825,3922.3483211816633,4527.816457738341,2026-02-02 00:00:00+00:00,43
2026-02-03 20:00:00+00:00,5476.41,5122.8955,4820.161474429592,5425.62961098627,2026-02-02 00:00:00+00:00,44
2026-02-03 21:00:00+00:00,5514.64,5385.8657,5083.13166489335,5688.599801450027,2026-02-02 00:00:00+00:00,45
2026-02-03 22:00:00+00:00,6198.6,5792.086,5489.351795069372,6094.819931626049,2026-02-02 00:00:00+00:00,46
2026-02-03 23:00:00+00:00,5674.93,5756.218,5453.483426888917,6058.951563445595,2026-02-02 00:00:00+00:00,47
2026-02-04 00:00:00+00:00,5470.0,5608.7407,5306.006505827214,5911.4746423838915,2026-02-02 00:00:00+00:00,48
2026-02-04 01:00:00+00:00,5775.47,5726.931,5424.196744924616,6029.664881481293,2026-02-02 00:00:00+00:00,49
2026-02-04 02:00:00+00:00,5754.34,5717.289,5414.554821082917,6020.022957639595,2026-02-02 00:00:00+00:00,50
2026-02-04 03:00:00+00:00,5711.47,5738.672,5435.937693019034,6041.405829575711,2026-02-02 00:00:00+00:00,51
2026-02-04 04:00:00+00:00,5842.62,5588.4614,5285.727153992921,5891.195290549598,2026-02-02 00:00:00+00:00,52
2026-02-04 05:00:00+00:00,4933.07,5099.0986,4796.364531717221,5401.832668273899,2026-02-02 00:00:00+00:00,53
2026-02-04 06:00:00+00:00,5237.37,5100.542,4797.807959156681,5403.276095713359,2026-02-02 00:00:00+00:00,54
2026-02-04 07:00:00+00:00,5132.79,4975.9136,4673.179197841575,5278.6473343982525,2026-02-02 00:00:00+00:00,55
2026-02-04 08:00:00+00:00,5077.33,4985.359,4682.62459266145,5288.092729218128,2026-02-02 00:00:00+00:00,56
2026-02-04 09:00:00+00:00,4912.21,5026.9844,4724.249953845432,5329.71809040211,2026-02-02 00:00:00+00:00,57
2026-02-04 10:00:00+00:00,4796.75,5104.842,4802.107594092158,5407.575730648836,2026-02-02 00:00:00+00:00,58
2026-02-04 11:00:00+00:00,4947.52,4985.1333,4682.399130795628,5287.867267352305,2026-02-02 00:00:00+00:00,59
2026-02-04 12:00:00+00:00,4910.8,5021.5,4718.765786844939,5324.233923401616,2026-02-02 00:00:00+00:00,60
2026-02-04 13:00:00+00:00,4750.38,5086.1978,4783.463698054526,5388.931834611203,2026-02-02 00:00:00+00:00,61
2026-02-04 14:00:00+00:00,4873.33,4990.21,4687.475666171793,5292.9438027284705,2026-02-02 00:00:00+00:00,62
2026-02-04 15:00:00+00:00,4742.57,4872.6987,4569.964598797576,5175.432735354254,2026-02-02 00:00:00+00:00,63
2026-02-04 16:00:00+00:00,5228.9,5103.3315,4800.597513952822,5406.065650509499,2026-02-02 00:00:00+00:00,64
2026-02-04 17:00:00+00:00,5184.3,5321.572,5018.837741912921,5624.305878469599,2026-02-02 00:00:00+00:00,65
2026-02-04 18:00:00+00:00,5764.91,5741.364,5438.629733415032,6044.09786997171,2026-02-02 00:00:00+00:00,66
2026-02-04 19:00:00+00:00,5747.26,5692.557,5389.823026033365,5995.291162590042,2026-02-02 00:00:00+00:00,67
2026-02-04 20:00:00+00:00,5952.12,5942.0503,5639.315869128093,6244.784005684771,2026-02-02 00:00:00+00:00,68
2026-02-04 21:00:00+00:00,6128.52,6062.467,5759.732436991806,6365.200573548484,2026-02-02 00:00:00+00:00,69
2026-02-04 22:00:00+00:00,6066.4707,6052.9272,5750.19317116696,6355.661307723638,2026-02-02 00:00:00+00:00,70
2026-02-04 23:00:00+00:00,6128.54,5967.77,5665.035881538202,6270.50401809488,2026-02-02 00:00:00+00:00,71
2026-02-05 00:00:00+00:00,6200.0903,6220.6377,5917.903365829922,6523.371502386599,2026-02-02 00:00:00+00:00,72
2026-02-05 01:00:00+00:00,6224.1504,6206.281,5903.546674320715,6509.014810877392,2026-02-02 00:00:00+00:00,73
2026-02-05 02:00:00+00:00,6204.47,6185.5723,5882.838044808435,6488.306181365113,2026-02-02 00:00:00+00:00,74
2026-02-05 03:00:00+00:00,6151.64,6162.7446,5860.010673846045,6465.478810402723,2026-02-02 00:00:00+00:00,75
2026-02-05 04:00:00+00:00,5833.2,5959.7515,5657.017197403478,6262.485333960155,2026-02-02 00:00:00+00:00,76
