date,wind_onshore_tenn_actual,wind_onshore_tenn_fitted,wind_onshore_tenn_lower,wind_onshore_tenn_upper,cutoff,hours_ahead
2026-02-02 20:00:00+00:00,13449.33,14115.600410722247,12353.03229367413,15878.168527770365,2026-02-01 00:00:00+00:00,44
2026-02-02 21:00:00+00:00,12629.79,13331.401307272828,11568.833190224712,15093.969424320947,2026-02-01 00:00:00+00:00,45
2026-02-02 22:00:00+00:00,12999.15,13762.92923333693,12000.361116288814,15525.497350385049,2026-02-01 00:00:00+00:00,46
2026-02-02 23:00:00+00:00,13262.211,13338.679917177622,11576.111800129504,15101.248034225739,2026-02-01 00:00:00+00:00,47
2026-02-03 00:00:00+00:00,13473.52,12697.750465233377,10935.182348185259,14460.318582281496,2026-02-01 00:00:00+00:00,48
2026-02-03 01:00:00+00:00,13676.17,12998.575638857725,11236.007521809606,14761.14375590584,2026-02-01 00:00:00+00:00,49
2026-02-03 02:00:00+00:00,14001.99,13105.87671219651,11343.308595148392,14868.444829244629,2026-02-01 00:00:00+00:00,50
2026-02-03 03:00:00+00:00,14864.18,13106.977419895788,11344.40930284767,14869.545536943904,2026-02-01 00:00:00+00:00,51
2026-02-03 04:00:00+00:00,15384.48,13551.620351673235,11789.052234625118,15314.188468721353,2026-02-01 00:00:00+00:00,52
2026-02-03 05:00:00+00:00,16406.73,14166.56965127195,12404.001534223831,15929.137768320066,2026-02-01 00:00:00+00:00,53
2026-02-03 06:00:00+00:00,17074.28,15391.766462682877,13629.19834563476,17154.334579730996,2026-02-01 00:00:00+00:00,54
2026-02-03 07:00:00+00:00,16853.86,14996.265293647322,13233.697176599206,16758.833410695443,2026-02-01 00:00:00+00:00,55
2026-02-03 08:00:00+00:00,16441.28,15551.172444716076,13788.60432766796,17313.740561764193,2026-02-01 00:00:00+00:00,56
2026-02-03 09:00:00+00:00,16635.69,15072.30951216113,13309.741395113011,16834.877629209248,2026-02-01 00:00:00+00:00,57
2026-02-03 10:00:00+00:00,16381.941,15466.036042830316,13703.467925782197,17228.604159878436,2026-02-01 00:00:00+00:00,58
2026-02-03 11:00:00+00:00,15947.91,15606.314780102208,13843.746663054091,17368.882897150324,2026-02-01 00:00:00+00:00,59
2026-02-03 12:00:00+00:00,15307.23,14435.458512670606,12672.89039562249,16198.026629718725,2026-02-01 00:00:00+00:00,60
2026-02-03 13:00:00+00:00,15368.0,14328.218650600487,12565.650533552369,16090.786767648606,2026-02-01 00:00:00+00:00,61
2026-02-03 14:00:00+00:00,15205.05,14592.821137999958,12830.25302095184,16355.389255048076,2026-02-01 00:00:00+00:00,62
2026-02-03 15:00:00+00:00,15514.68,14786.006024746439,13023.437907698322,16548.574141794557,2026-02-01 00:00:00+00:00,63
2026-02-03 16:00:00+00:00,16563.41,16070.055754197616,14307.487637149497,17832.623871245734,2026-02-01 00:00:00+00:00,64
2026-02-03 17:00:00+00:00,16493.09,16907.969911473134,15145.401794425017,18670.538028521252,2026-02-01 00:00:00+00:00,65
2026-02-03 18:00:00+00:00,16486.4,16620.062549127644,14857.49443207953,18382.630666175763,2026-02-01 00:00:00+00:00,66
2026-02-03 19:00:00+00:00,16042.45,15811.266675398403,14048.698558350285,17573.83479244652,2026-02-01 00:00:00+00:00,67
2026-02-03 20:00:00+00:00,15264.66,15245.579651010134,13483.011533962017,17008.147768058254,2026-02-01 00:00:00+00:00,68
2026-02-03 21:00:00+00:00,13066.64,13850.201794859779,12087.633677811662,15612.769911907897,2026-02-01 00:00:00+00:00,69
2026-02-03 22:00:00+00:00,12745.8,12716.15814113885,10953.590024090734,14478.726258186969,2026-02-01 00:00:00+00:00,70
2026-02-03 23:00:00+00:00,12522.4,12966.0559188796,11203.487801831481,14728.624035927718,2026-02-01 00:00:00+00:00,71
2026-02-04 00:00:00+00:00,11812.23,12825.986196942227,11063.41807989411,14588.554313990348,2026-02-01 00:00:00+00:00,72
2026-02-04 01:00:00+00:00,11172.9,11539.787347821668,9777.21923077355,13302.355464869786,2026-02-01 00:00:00+00:00,73
2026-02-04 02:00:00+00:00,10511.55,11662.006222298522,9899.438105250403,13424.574339346638,2026-02-01 00:00:00+00:00,74
2026-02-04 03:00:00+00:00,10060.26,11561.14803252333,9798.579915475213,13323.716149571446,2026-02-01 00:00:00+00:00,75
2026-02-04 04:00:00+00:00,9620.32,10501.506715800628,8738.938598752511,12264.074832848746,2026-02-01 00:00:00+00:00,76
2026-02-04 05:00:00+00:00,9973.64,10786.17188630546,9023.60376925734,12548.740003353578,2026-02-01 00:00:00+00:00,77
2026-02-04 06:00:00+00:00,9639.4,10397.221523337244,8634.653406289126,12159.789640385361,2026-02-01 00:00:00+00:00,78
2026-02-04 07:00:00+00:00,9206.12,10161.204124311123,8398.636007263005,11923.77224135924,2026-02-01 00:00:00+00:00,79
2026-02-04 08:00:00+00:00,9148.23,10224.117164351534,8461.549047303417,11986.685281399652,2026-02-01 00:00:00+00:00,80
2026-02-04 09:00:00+00:00,8895.37,8668.451989542293,6905.883872494175,10431.020106590411,2026-02-01 00:00:00+00:00,81
2026-02-04 10:00:00+00:00,8674.78,8912.363877297561,7149.795760249443,10674.931994345678,2026-02-01 00:00:00+00:00,82
2026-02-04 11:00:00+00:00,8375.92,8819.907258137911,7057.339141089794,10582.47537518603,2026-02-01 00:00:00+00:00,83
2026-02-04 12:00:00+00:00,8578.39,9063.37077297,7300.8026559218815,10825.938890018118,2026-02-01 00:00:00+00:00,84
2026-02-04 13:00:00+00:00,8622.09,9188.759955092224,7426.1918380441075,10951.328072140343,2026-02-01 00:00:00+00:00,85
2026-02-04 14:00:00+00:00,9259.16,9104.259769570806,7341.691652522688,10866.827886618923,2026-02-01 00:00:00+00:00,86
2026-02-04 15:00:00+00:00,10170.82,10382.626580949609,8620.05846390149,12145.194697997726,2026-02-01 00:00:00+00:00,87
2026-02-04 16:00:00+00:00,10548.43,10396.258499878631,8633.690382830515,12158.826616926748,2026-02-01 00:00:00+00:00,88
2026-02-04 17:00:00+00:00,10696.02,10859.687390414261,9097.119273366143,12622.255507462378,2026-02-01 00:00:00+00:00,89
2026-02-04 18:00:00+00:00,10647.78,10341.35428908408,8578.786172035961,12103.922406132197,2026-02-01 00:00:00+00:00,90
2026-02-04 19:00:00+00:00,10285.39,10136.53620512252,8373.968088074402,11899.104322170639,2026-02-01 00:00:00+00:00,91
2026-02-04 20:00:00+00:00,9918.61,9985.919072143,8223.350955094882,11748.487189191117,2026-02-01 00:00:00+00:00,92
2026-02-04 21:00:00+00:00,9112.87,9876.487966073619,8113.919849025502,11639.056083121737,2026-02-01 00:00:00+00:00,93
2026-02-04 22:00:00+00:00,8867.22,9233.849186547164,7471.281069499046,10996.41730359528,2026-02-01 00:00:00+00:00,94
2026-02-04 23:00:00+00:00,8675.68,8785.979532816526,7023.411415768408,10548.547649864644,2026-02-01 00:00:00+00:00,95
2026-02-05 00:00:00+00:00,8828.39,8600.377152054923,6837.809035006806,10362.945269103042,2026-02-01 00:00:00+00:00,96
2026-02-05 01:00:00+00:00,8942.4,8926.51612916313,7163.948012115012,10689.084246211247,2026-02-01 00:00:00+00:00,97
2026-02-05 02:00:00+00:00,8463.72,9552.581962725286,7790.013845677167,11315.150079773404,2026-02-01 00:00:00+00:00,98
2026-02-05 03:00:00+00:00,8145.56,8642.191690827765,6879.623573779647,10404.759807875882,2026-02-01 00:00:00+00:00,99
2026-02-05 04:00:00+00:00,7883.36,8259.972589061977,6497.40447201386,10022.540706110096,2026-02-01 00:00:00+00:00,100
2026-02-05 05:00:00+00:00,8109.32,7968.483281654333,6205.9151646062155,9731.05139870245,2026-02-01 00:00:00+00:00,101
2026-02-05 06:00:00+00:00,7760.16,8176.71301900099,6414.144901952873,9939.281136049109,2026-02-01 00:00:00+00:00,102
2026-02-05 07:00:00+00:00,7251.24,8446.466782751071,6683.898665702953,10209.034899799188,2026-02-01 00:00:00+00:00,103
2026-02-05 08:00:00+00:00,6952.83,8112.330969367508,6349.762852319391,9874.899086415626,2026-02-01 00:00:00+00:00,104
2026-02-05 09:00:00+00:00,6633.55,7819.457408638371,6056.8892915902525,9582.025525686488,2026-02-01 00:00:00+00:00,105
2026-02-05 10:00:00+00:00,6271.45,7640.937844906066,5878.3697278579475,9403.505961954183,2026-02-01 00:00:00+00:00,106
2026-02-05 11:00:00+00:00,6597.82,7537.728206669288,5775.16008962117,9300.296323717406,2026-02-01 00:00:00+00:00,107
2026-02-05 12:00:00+00:00,6430.19,6899.886028685891,5137.317911637773,8662.45414573401,2026-02-01 00:00:00+00:00,108
2026-02-05 13:00:00+00:00,6237.45,6754.618350605558,4992.05023355744,8517.186467653675,2026-02-01 00:00:00+00:00,109
2026-02-05 14:00:00+00:00,5901.6,6581.830952193003,4819.262835144886,8344.39906924112,2026-02-01 00:00:00+00:00,110
2026-02-05 15:00:00+00:00,5764.59,6664.780361814739,4902.212244766622,8427.348478862856,2026-02-01 00:00:00+00:00,111
2026-02-05 16:00:00+00:00,5790.59,7029.427435967463,5266.859318919345,8791.99555301558,2026-02-01 00:00:00+00:00,112
2026-02-05 17:00:00+00:00,5705.55,6993.842911556574,5231.274794508456,8756.41102860469,2026-02-01 00:00:00+00:00,113
2026-02-05 18:00:00+00:00,5026.27,6823.382501015814,5060.814383967697,8585.950618063933,2026-02-01 00:00:00+00:00,114
2026-02-05 19:00:00+00:00,4394.93,6157.704216776428,4395.136099728311,7920.272333824545,2026-02-01 00:00:00+00:00,115
2026-02-05 20:00:00+00:00,4029.06,5217.782393026444,3455.2142759783264,6980.3505100745615,2026-02-01 00:00:00+00:00,116
2026-02-05 21:00:00+00:00,3797.99,4857.683461290273,3095.1153442421546,6620.251578338391,2026-02-01 00:00:00+00:00,117
2026-02-05 22:00:00+00:00,3555.2,4756.650596235711,2994.082479187594,6519.218713283829,2026-02-01 00:00:00+00:00,118
2026-02-05 23:00:00+00:00,3243.05,4959.851149907963,3197.2830328598457,6722.419266956081,2026-02-01 00:00:00+00:00,119
2026-02-06 00:00:00+00:00,2887.9,3990.92926744381,2228.3611503956927,5753.497384491928,2026-02-01 00:00:00+00:00,120
2026-02-06 01:00:00+00:00,2216.19,3781.5743230490466,2019.0062060009286,5544.142440097165,2026-02-01 00:00:00+00:00,121
2026-02-06 02:00:00+00:00,1702.7399,3202.3711908801497,1439.8030738320322,4964.939307928267,2026-02-01 00:00:00+00:00,122
2026-02-06 03:00:00+00:00,1874.84,3305.396134695458,1542.8280176473404,5067.964251743576,2026-02-01 00:00:00+00:00,123
2026-02-06 04:00:00+00:00,2062.37,3126.5580924529886,1363.9899754048706,4889.126209501106,2026-02-01 00:00:00+00:00,124
2026-02-06 05:00:00+00:00,2283.34,3948.9815498695116,2186.413432821394,5711.549666917629,2026-02-01 00:00:00+00:00,125
2026-02-06 06:00:00+00:00,2110.33,4141.389744457228,2378.8216274091096,5903.957861505345,2026-02-01 00:00:00+00:00,126
2026-02-06 07:00:00+00:00,2024.0299,4105.640121056712,2343.0720040085944,5868.208238104829,2026-02-01 00:00:00+00:00,127
2026-02-06 08:00:00+00:00,1982.93,3402.6533966708653,1640.0852796227477,5165.221513718983,2026-02-01 00:00:00+00:00,128
2026-02-06 09:00:00+00:00,1922.17,3365.113508343969,1602.5453912958515,5127.681625392087,2026-02-01 00:00:00+00:00,129
2026-02-06 10:00:00+00:00,1866.35,3701.0424305056313,1938.4743134575137,5463.610547553749,2026-02-01 00:00:00+00:00,130
2026-02-06 11:00:00+00:00,1818.9698,3405.7074464137086,1643.1393293655906,5168.275563461826,2026-02-01 00:00:00+00:00,131
2026-02-06 12:00:00+00:00,1954.11,3737.794401056664,1975.2262840085464,5500.362518104782,2026-02-01 00:00:00+00:00,132
2026-02-06 13:00:00+00:00,2186.58,3794.803673675068,2032.2355566269503,5557.371790723186,2026-02-01 00:00:00+00:00,133
2026-02-06 14:00:00+00:00,2401.16,4076.81197399777,2314.243856949652,5839.380091045888,2026-02-01 00:00:00+00:00,134
2026-02-06 15:00:00+00:00,2832.3,4329.555224738306,2566.987107690188,6092.123341786423,2026-02-01 00:00:00+00:00,135
2026-02-06 16:00:00+00:00,3218.91,4927.030611969401,3164.4624949212844,6689.59872901752,2026-02-01 00:00:00+00:00,136
2026-02-06 17:00:00+00:00,3497.89,4836.339263021817,3073.7711459736993,6598.907380069935,2026-02-01 00:00:00+00:00,137
2026-02-06 18:00:00+00:00,3620.72,5126.343249303385,3363.7751322552676,6888.911366351504,2026-02-01 00:00:00+00:00,138
2026-02-06 19:00:00+00:00,3694.3,5074.965424136087,3312.3973070879692,6837.533541184204,2026-02-01 00:00:00+00:00,139
2026-02-06 20:00:00+00:00,3813.49,5155.187791166867,3392.6196741187496,6917.7559082149855,2026-02-01 00:00:00+00:00,140
2026-02-06 21:00:00+00:00,3702.9502,5004.836065760845,3242.2679487127266,6767.404182808961,2026-02-01 00:00:00+00:00,141
2026-02-06 22:00:00+00:00,3517.32,4769.763252792917,3007.1951357447992,6532.331369841035,2026-02-01 00:00:00+00:00,142
2026-02-06 23:00:00+00:00,3584.6,4430.198108694945,2667.6299916468274,6192.766225743063,2026-02-01 00:00:00+00:00,143
2026-02-07 00:00:00+00:00,3466.13,4140.346975280237,2377.778858232119,5902.915092328354,2026-02-01 00:00:00+00:00,144
2026-02-07 01:00:00+00:00,3263.89,4048.4409516465284,2285.8728345984114,5811.009068694646,2026-02-01 00:00:00+00:00,145
2026-02-07 02:00:00+00:00,3073.01,4249.402899214609,2486.834782166491,6011.971016262727,2026-02-01 00:00:00+00:00,146
2026-02-07 03:00:00+00:00,3110.46,4276.831130416367,2514.2630133682496,6039.399247464485,2026-02-01 00:00:00+00:00,147
2026-02-07 04:00:00+00:00,3120.45,3501.756263096545,1739.1881460484278,5264.324380144662,2026-02-01 00:00:00+00:00,148
2026-02-07 05:00:00+00:00,3206.59,3299.6071651639827,1537.0390481158647,5062.1752822121,2026-02-01 00:00:00+00:00,149
2026-02-07 06:00:00+00:00,3103.89,3327.985178677539,1565.4170616294218,5090.553295725656,2026-02-01 00:00:00+00:00,150
2026-02-07 07:00:00+00:00,2809.49,3412.0938370655895,1649.525720017472,5174.661954113707,2026-02-01 00:00:00+00:00,151
2026-02-07 08:00:00+00:00,2472.93,3307.5822709803947,1545.0141539322772,5070.150388028513,2026-02-01 00:00:00+00:00,152
2026-02-07 09:00:00+00:00,2271.91,2984.905455269509,1222.3373382213913,4747.473572317626,2026-02-01 00:00:00+00:00,153
2026-02-07 10:00:00+00:00,1967.68,2769.88790324072,1007.3197861926028,4532.456020288837,2026-02-01 00:00:00+00:00,154
2026-02-07 11:00:00+00:00,1800.7699,2479.9535879142754,717.3854708661584,4242.521704962393,2026-02-01 00:00:00+00:00,155
2026-02-07 12:00:00+00:00,1814.9698,2658.726441418394,896.1583243702771,4421.294558466512,2026-02-01 00:00:00+00:00,156
2026-02-07 13:00:00+00:00,1935.7699,2263.3104642057874,500.74234715767034,4025.8785812539054,2026-02-01 00:00:00+00:00,157
2026-02-07 14:00:00+00:00,2196.86,2553.806217908586,791.2381008604689,4316.374334956704,2026-02-01 00:00:00+00:00,158
2026-02-07 15:00:00+00:00,2475.6,3504.7579892707786,1742.189872222661,5267.326106318897,2026-02-01 00:00:00+00:00,159
2026-02-07 16:00:00+00:00,2860.99,3694.0201825900735,1931.452065541956,5456.5882996381915,2026-02-01 00:00:00+00:00,160
2026-02-07 17:00:00+00:00,3285.25,4430.496810668916,2667.9286936207977,6193.064927717033,2026-02-01 00:00:00+00:00,161
2026-02-07 18:00:00+00:00,3536.22,4453.610178810733,2691.042061762615,6216.17829585885,2026-02-01 00:00:00+00:00,162
2026-02-07 19:00:00+00:00,3692.82,4200.171228597461,2437.6031115493433,5962.739345645578,2026-02-01 00:00:00+00:00,163
2026-02-07 20:00:00+00:00,3948.13,4308.607573928573,2546.039456880456,6071.175690976691,2026-02-01 00:00:00+00:00,164
2026-02-07 21:00:00+00:00,3769.82,4300.934506333036,2538.3663892849177,6063.502623381153,2026-02-01 00:00:00+00:00,165
2026-02-07 22:00:00+00:00,3708.95,5150.652387902534,3388.084270854417,6913.220504950652,2026-02-01 00:00:00+00:00,166
2026-02-07 23:00:00+00:00,3758.57,5070.086749214526,3307.5186321664087,6832.654866262644,2026-02-01 00:00:00+00:00,167
2026-02-02 00:00:00+00:00,12347.43,11596.043064230573,9833.474947182456,13358.611181278691,2026-02-02 00:00:00+00:00,0
2026-02-02 01:00:00+00:00,12336.24,12315.13413220574,10552.566015157623,14077.702249253856,2026-02-02 00:00:00+00:00,1
2026-02-02 02:00:00+00:00,12270.96,12269.184283856994,10506.616166808875,14031.75240090511,2026-02-02 00:00:00+00:00,2
2026-02-02 03:00:00+00:00,12303.44,11864.755528376905,10102.187411328787,13627.323645425022,2026-02-02 00:00:00+00:00,3
2026-02-02 04:00:00+00:00,12243.72,12205.139284321707,10442.571167273589,13967.707401369826,2026-02-02 00:00:00+00:00,4
2026-02-02 05:00:00+00:00,12766.39,11542.585705671507,9780.017588623388,13305.153822719625,2026-02-02 00:00:00+00:00,5
2026-02-02 06:00:00+00:00,12439.16,11765.89518947255,10003.327072424432,13528.463306520667,2026-02-02 00:00:00+00:00,6
2026-02-02 07:00:00+00:00,12496.4,11386.765722398302,9624.197605350186,13149.333839446419,2026-02-02 00:00:00+00:00,7
2026-02-02 08:00:00+00:00,12756.78,12223.003090286675,10460.434973238556,13985.571207334791,2026-02-02 00:00:00+00:00,8
2026-02-02 09:00:00+00:00,12624.16,13059.712545957678,11297.144428909562,14822.280663005797,2026-02-02 00:00:00+00:00,9
2026-02-02 10:00:00+00:00,12105.16,12322.929130414563,10560.361013366446,14085.497247462681,2026-02-02 00:00:00+00:00,10
2026-02-02 11:00:00+00:00,11600.64,12254.410574466609,10491.84245741849,14016.978691514725,2026-02-02 00:00:00+00:00,11
2026-02-02 12:00:00+00:00,11532.75,11986.044920776158,10223.476803728041,13748.613037824274,2026-02-02 00:00:00+00:00,12
2026-02-02 13:00:00+00:00,11844.36,11772.720798656937,10010.152681608819,13535.288915705054,2026-02-02 00:00:00+00:00,13
2026-02-02 14:00:00+00:00,12574.48,11994.593544116207,10232.025427068089,13757.161661164326,2026-02-02 00:00:00+00:00,14
2026-02-02 15:00:00+00:00,13277.64,13043.971756773448,11281.40363972533,14806.539873821564,2026-02-02 00:00:00+00:00,15
2026-02-02 16:00:00+00:00,13860.09,13864.382151621618,12101.814034573501,15626.950268669734,2026-02-02 00:00:00+00:00,16
2026-02-02 17:00:00+00:00,14068.11,14485.865216674574,12723.297099626456,16248.43333372269,2026-02-02 00:00:00+00:00,17
2026-02-02 18:00:00+00:00,13668.66,14183.436005318203,12420.867888270086,15946.004122366321,2026-02-02 00:00:00+00:00,18
2026-02-02 19:00:00+00:00,13402.12,13936.672289522612,12174.104172474494,15699.24040657073,2026-02-02 00:00:00+00:00,19
2026-02-02 20:00:00+00:00,13449.33,14115.600410722247,12353.03229367413,15878.168527770365,2026-02-02 00:00:00+00:00,20
2026-02-02 21:00:00+00:00,12629.79,13331.401307272828,11568.833190224712,15093.969424320947,2026-02-02 00:00:00+00:00,21
2026-02-02 22:00:00+00:00,12999.15,13762.92923333693,12000.361116288814,15525.497350385049,2026-02-02 00:00:00+00:00,22
2026-02-02 23:00:00+00:00,13262.211,13338.679917177622,11576.111800129504,15101.248034225739,2026-02-02 00:00:00+00:00,23
2026-02-03 00:00:00+00:00,13473.52,12697.750465233377,10935.182348185259,14460.318582281496,2026-02-02 00:00:00+00:00,24
2026-02-03 01:00:00+00:00,13676.17,12998.575638857725,11236.007521809606,14761.14375590584,2026-02-02 00:00:00+00:00,25
2026-02-03 02:00:00+00:00,14001.99,13105.87671219651,11343.308595148392,14868.444829244629,2026-02-02 00:00:00+00:00,26
2026-02-03 03:00:00+00:00,14864.18,13106.977419895788,11344.40930284767,14869.545536943904,2026-02-02 00:00:00+00:00,27
2026-02-03 04:00:00+00:00,15384.48,13551.620351673235,11789.052234625118,15314.188468721353,2026-02-02 00:00:00+00:00,28
2026-02-03 05:00:00+00:00,16406.73,14166.56965127195,12404.001534223831,15929.137768320066,2026-02-02 00:00:00+00:00,29
2026-02-03 06:00:00+00:00,17074.28,15391.766462682877,13629.19834563476,17154.334579730996,2026-02-02 00:00:00+00:00,30
2026-02-03 07:00:00+00:00,16853.86,14996.265293647322,13233.697176599206,16758.833410695443,2026-02-02 00:00:00+00:00,31
2026-02-03 08:00:00+00:00,16441.28,15551.172444716076,13788.60432766796,17313.740561764193,2026-02-02 00:00:00+00:00,32
2026-02-03 09:00:00+00:00,16635.69,15072.30951216113,13309.741395113011,16834.877629209248,2026-02-02 00:00:00+00:00,33
2026-02-03 10:00:00+00:00,16381.941,15466.036042830316,13703.467925782197,17228.604159878436,2026-02-02 00:00:00+00:00,34
2026-02-03 11:00:00+00:00,15947.91,15606.314780102208,13843.746663054091,17368.882897150324,2026-02-02 00:00:00+00:00,35
2026-02-03 12:00:00+00:00,15307.23,14435.458512670606,12672.89039562249,16198.026629718725,2026-02-02 00:00:00+00:00,36
2026-02-03 13:00:00+00:00,15368.0,14328.218650600487,12565.650533552369,16090.786767648606,2026-02-02 00:00:00+00:00,37
2026-02-03 14:00:00+00:00,15205.05,14592.821137999958,12830.25302095184,16355.389255048076,2026-02-02 00:00:00+00:00,38
2026-02-03 15:00:00+00:00,15514.68,14786.006024746439,13023.437907698322,16548.574141794557,2026-02-02 00:00:00+00:00,39
2026-02-03 16:00:00+00:00,16563.41,16070.055754197616,14307.487637149497,17832.623871245734,2026-02-02 00:00:00+00:00,40
