date,wind_offshore_50hz_actual,wind_offshore_50hz_fitted,wind_offshore_50hz_lower,wind_offshore_50hz_upper,cutoff,hours_ahead
2026-02-11 21:00:00+00:00,926.38,936.4737254413687,698.605018040641,1174.3424328420965,2026-02-11 00:00:00+00:00,21
2026-02-11 22:00:00+00:00,987.17,995.7170254355947,757.8483180348669,1233.5857328363227,2026-02-11 00:00:00+00:00,22
2026-02-11 23:00:00+00:00,998.03,1024.3989751377724,786.5302677370445,1262.2676825385001,2026-02-11 00:00:00+00:00,23
2026-02-12 00:00:00+00:00,1098.73,998.2396932625043,760.3709858617765,1236.1084006632323,2026-02-11 00:00:00+00:00,24
2026-02-12 01:00:00+00:00,1201.02,1035.2194226116517,797.3507152109238,1273.0881300123795,2026-02-11 00:00:00+00:00,25
2026-02-12 02:00:00+00:00,1306.36,1200.486247871419,962.6175404706911,1438.3549552721468,2026-02-11 00:00:00+00:00,26
2026-02-12 03:00:00+00:00,1429.79,1352.162077137643,1114.2933697369153,1590.0307845383709,2026-02-11 00:00:00+00:00,27
2026-02-12 04:00:00+00:00,1486.0,1397.8640449506797,1159.995337549952,1635.7327523514075,2026-02-11 00:00:00+00:00,28
2026-02-12 05:00:00+00:00,1520.55,1421.6773501543357,1183.808642753608,1659.5460575550637,2026-02-11 00:00:00+00:00,29
2026-02-12 06:00:00+00:00,1544.15,1432.7923318188748,1194.923624418147,1670.6610392196026,2026-02-11 00:00:00+00:00,30
2026-02-12 07:00:00+00:00,1547.74,1525.5430828778713,1287.6743754771433,1763.411790278599,2026-02-11 00:00:00+00:00,31
2026-02-12 08:00:00+00:00,1540.72,1554.2315492245236,1316.3628418237959,1792.1002566252514,2026-02-11 00:00:00+00:00,32
2026-02-12 09:00:00+00:00,1530.43,1558.2527560814071,1320.3840486806794,1796.121463482135,2026-02-11 00:00:00+00:00,33
2026-02-12 10:00:00+00:00,1573.2,1620.0782881930013,1382.2095807922733,1857.946995593729,2026-02-11 00:00:00+00:00,34
2026-02-12 11:00:00+00:00,1600.04,1636.1374034971893,1398.2686960964616,1874.006110897917,2026-02-11 00:00:00+00:00,35
2026-02-12 12:00:00+00:00,1609.46,1662.5904013238307,1424.721693923103,1900.4591087245585,2026-02-11 00:00:00+00:00,36
2026-02-12 13:00:00+00:00,1613.02,1493.4063552319137,1255.537647831186,1731.2750626326415,2026-02-11 00:00:00+00:00,37
2026-02-12 14:00:00+00:00,1613.29,1660.8346721946696,1422.9659647939416,1898.7033795953976,2026-02-11 00:00:00+00:00,38
2026-02-12 15:00:00+00:00,1609.6,1651.0104080354197,1413.141700634692,1888.8791154361475,2026-02-11 00:00:00+00:00,39
2026-02-12 16:00:00+00:00,1614.4,1633.0233118338567,1395.154604433129,1870.8920192345845,2026-02-11 00:00:00+00:00,40
2026-02-12 17:00:00+00:00,1615.52,1641.1643678732848,1403.295660472557,1879.0330752740126,2026-02-11 00:00:00+00:00,41
2026-02-12 18:00:00+00:00,1601.11,1616.0539979079394,1378.1852905072117,1853.9227053086672,2026-02-11 00:00:00+00:00,42
2026-02-12 19:00:00+00:00,1602.54,1606.5732928170553,1368.7045854163275,1844.442000217783,2026-02-11 00:00:00+00:00,43
2026-02-12 20:00:00+00:00,1598.32,1607.0897275606662,1369.2210201599387,1844.9584349613942,2026-02-11 00:00:00+00:00,44
2026-02-12 21:00:00+00:00,1606.37,1639.8059709095642,1401.9372635088362,1877.674678310292,2026-02-11 00:00:00+00:00,45
2026-02-12 22:00:00+00:00,1613.49,1639.2924468353547,1401.423739434627,1877.1611542360827,2026-02-11 00:00:00+00:00,46
2026-02-12 23:00:00+00:00,1617.01,1641.5428144566001,1403.6741070558724,1879.411521857328,2026-02-11 00:00:00+00:00,47
2026-02-13 00:00:00+00:00,1611.18,1626.3766069415465,1388.507899540819,1864.2453143422745,2026-02-11 00:00:00+00:00,48
2026-02-13 01:00:00+00:00,1604.18,1612.1475161081835,1374.2788087074555,1850.0162235089113,2026-02-11 00:00:00+00:00,49
2026-02-13 02:00:00+00:00,1607.71,1614.1500046167305,1376.2812972160027,1852.0187120174585,2026-02-11 00:00:00+00:00,50
2026-02-13 03:00:00+00:00,1599.98,1617.45974892952,1379.5910415287922,1855.3284563302477,2026-02-11 00:00:00+00:00,51
2026-02-13 04:00:00+00:00,1587.48,1615.8676453918742,1377.9989379911465,1853.7363527926022,2026-02-11 00:00:00+00:00,52
2026-02-13 05:00:00+00:00,1572.14,1577.4944315930634,1339.6257241923354,1815.3631389937912,2026-02-11 00:00:00+00:00,53
2026-02-13 06:00:00+00:00,1532.3,1530.3652229840166,1292.4965155832888,1768.2339303847443,2026-02-11 00:00:00+00:00,54
2026-02-13 07:00:00+00:00,1485.55,1525.029612075375,1287.160904674647,1762.8983194761029,2026-02-11 00:00:00+00:00,55
2026-02-13 08:00:00+00:00,1477.41,1533.1642900770403,1295.2955826763123,1771.032997477768,2026-02-11 00:00:00+00:00,56
2026-02-13 09:00:00+00:00,1459.7,1463.8274285953748,1225.9587211946473,1701.6961359961028,2026-02-11 00:00:00+00:00,57
2026-02-13 10:00:00+00:00,1409.35,1443.9512833743606,1206.0825759736329,1681.8199907750886,2026-02-11 00:00:00+00:00,58
2026-02-13 11:00:00+00:00,1350.17,1418.273755649964,1180.4050482492362,1656.1424630506917,2026-02-11 00:00:00+00:00,59
2026-02-13 12:00:00+00:00,1261.58,1448.4118209867306,1210.5431135860028,1686.2805283874584,2026-02-11 00:00:00+00:00,60
2026-02-13 13:00:00+00:00,1112.71,1167.0789727433985,929.2102653426706,1404.9476801441263,2026-02-11 00:00:00+00:00,61
2026-02-13 14:00:00+00:00,1001.14,1150.3652354731796,912.4965280724518,1388.2339428739074,2026-02-11 00:00:00+00:00,62
2026-02-13 15:00:00+00:00,1007.41,1086.7454617974252,848.8767543966974,1324.614169198153,2026-02-11 00:00:00+00:00,63
2026-02-13 16:00:00+00:00,951.38,1104.108052442518,866.2393450417902,1341.9767598432459,2026-02-11 00:00:00+00:00,64
2026-02-13 17:00:00+00:00,1004.88,1080.518468432,842.6497610312721,1318.3871758327277,2026-02-11 00:00:00+00:00,65
2026-02-13 18:00:00+00:00,1016.52,1116.8072023876143,878.9384949868866,1354.675909788342,2026-02-11 00:00:00+00:00,66
2026-02-13 19:00:00+00:00,1070.58,1188.262419899805,950.3937124990774,1426.131127300533,2026-02-11 00:00:00+00:00,67
2026-02-13 20:00:00+00:00,1090.6,1033.2802831119275,795.4115757111996,1271.1489905126552,2026-02-11 00:00:00+00:00,68
2026-02-13 21:00:00+00:00,905.15,1001.0679708337791,763.1992634330512,1238.9366782345069,2026-02-11 00:00:00+00:00,69
2026-02-13 22:00:00+00:00,779.03,865.1261412954541,627.2574338947262,1102.9948486961819,2026-02-11 00:00:00+00:00,70
2026-02-13 23:00:00+00:00,658.94,722.6358660972415,484.7671586965138,960.5045734979694,2026-02-11 00:00:00+00:00,71
2026-02-14 00:00:00+00:00,591.85,608.5121945118744,370.64348711114656,846.3809019126022,2026-02-11 00:00:00+00:00,72
2026-02-14 01:00:00+00:00,580.16,572.5944905773248,334.725783176597,810.4631979780527,2026-02-11 00:00:00+00:00,73
2026-02-14 02:00:00+00:00,632.8,602.3152391312466,364.4465317305188,840.1839465319745,2026-02-11 00:00:00+00:00,74
2026-02-14 03:00:00+00:00,602.2,723.5566829700746,485.68797556934675,961.4253903708025,2026-02-11 00:00:00+00:00,75
2026-02-14 04:00:00+00:00,602.53,746.6980603866765,508.82935298594873,984.5667677874044,2026-02-11 00:00:00+00:00,76
2026-02-14 05:00:00+00:00,667.83,736.8697606051986,499.0010532044708,974.7384680059265,2026-02-11 00:00:00+00:00,77
2026-02-14 06:00:00+00:00,770.19,649.269710562866,411.40100316213807,887.1384179635938,2026-02-11 00:00:00+00:00,78
2026-02-14 07:00:00+00:00,784.83,641.8876206128145,404.0189132120867,879.7563280135423,2026-02-11 00:00:00+00:00,79
2026-02-14 08:00:00+00:00,861.06,680.4381386680478,442.56943126732006,918.3068460687757,2026-02-11 00:00:00+00:00,80
2026-02-14 09:00:00+00:00,935.74,637.5003206067878,399.63161320606,875.3690280075157,2026-02-11 00:00:00+00:00,81
2026-02-14 10:00:00+00:00,788.09,693.7690945313109,455.900387130583,931.6378019320387,2026-02-11 00:00:00+00:00,82
2026-02-14 11:00:00+00:00,607.66,639.4373742762308,401.568666875503,877.3060816769587,2026-02-11 00:00:00+00:00,83
2026-02-14 12:00:00+00:00,537.5,430.94915503247455,193.08044763174672,668.8178624332024,2026-02-11 00:00:00+00:00,84
2026-02-14 13:00:00+00:00,494.89,418.96168833181434,181.09298093108652,656.8303957325422,2026-02-11 00:00:00+00:00,85
2026-02-14 14:00:00+00:00,402.14,491.95912418004184,254.09041677931407,729.8278315807697,2026-02-11 00:00:00+00:00,86
2026-02-14 15:00:00+00:00,405.93,469.8740309393925,232.00532353866464,707.7427383401204,2026-02-11 00:00:00+00:00,87
2026-02-14 16:00:00+00:00,346.36,473.4605137700007,235.59180636927283,711.3292211707285,2026-02-11 00:00:00+00:00,88
2026-02-14 17:00:00+00:00,343.3,457.16914069689085,219.30043329616302,695.0378480976187,2026-02-11 00:00:00+00:00,89
2026-02-14 18:00:00+00:00,362.33,413.12256859384456,175.25386119311668,650.9912759945723,2026-02-11 00:00:00+00:00,90
2026-02-14 19:00:00+00:00,282.74,371.2465792284614,133.3778718277336,609.1152866291892,2026-02-11 00:00:00+00:00,91
2026-02-14 20:00:00+00:00,214.30002,315.71172794808274,77.84302054735485,553.5804353488105,2026-02-11 00:00:00+00:00,92
2026-02-14 21:00:00+00:00,178.6,240.99085011201424,3.122142711286301,478.8595575127421,2026-02-11 00:00:00+00:00,93
2026-02-14 22:00:00+00:00,151.26001,232.70703955884284,-5.1616678418849915,470.57574695957067,2026-02-11 00:00:00+00:00,94
2026-02-14 23:00:00+00:00,160.68,124.36741367307206,-113.5012937276557,362.23612107379995,2026-02-11 00:00:00+00:00,95
2026-02-15 00:00:00+00:00,144.13,157.3893290530778,-80.47937834764991,395.25803645380563,2026-02-11 00:00:00+00:00,96
2026-02-15 01:00:00+00:00,99.6,142.70699582641674,-95.16171157431108,380.5757032271446,2026-02-11 00:00:00+00:00,97
2026-02-15 02:00:00+00:00,58.06002,76.55849052416397,-161.3102168765638,314.42719792489186,2026-02-11 00:00:00+00:00,98
2026-02-15 03:00:00+00:00,18.709984,29.461141560835017,-208.40756583989287,267.32984896156285,2026-02-11 00:00:00+00:00,99
2026-02-15 04:00:00+00:00,3.3100207,23.228390468362477,-214.6403169323654,261.09709786909025,2026-02-11 00:00:00+00:00,100
2026-02-15 05:00:00+00:00,3.9300158,26.540345719976244,-211.32836168075164,264.4090531207041,2026-02-11 00:00:00+00:00,101
2026-02-15 06:00:00+00:00,1.6399766,21.989252394615505,-215.87945500611227,259.8579597953434,2026-02-11 00:00:00+00:00,102
2026-02-15 07:00:00+00:00,2.3017657e-05,22.602272709251793,-215.2664346914761,260.4709801099796,2026-02-11 00:00:00+00:00,103
2026-02-15 08:00:00+00:00,0.009971748,25.25591115599491,-212.61279624473298,263.1246185567227,2026-02-11 00:00:00+00:00,104
2026-02-15 09:00:00+00:00,0.19002546,15.879950590369958,-221.98875681035793,253.7486579910978,2026-02-11 00:00:00+00:00,105
2026-02-15 10:00:00+00:00,3.2599719,12.54952698445959,-225.3191804162683,250.41823438518742,2026-02-11 00:00:00+00:00,106
2026-02-15 11:00:00+00:00,7.0199814,29.391755763236915,-208.47695163749097,267.2604631639647,2026-02-11 00:00:00+00:00,107
2026-02-15 12:00:00+00:00,13.719994,29.953208431689177,-207.9154989690387,267.821915832417,2026-02-11 00:00:00+00:00,108
2026-02-15 13:00:00+00:00,43.709984,64.54699839683383,-173.32170900389394,302.41570579756166,2026-02-11 00:00:00+00:00,109
2026-02-15 14:00:00+00:00,82.56002,152.64593793312372,-85.22276946760417,390.51464533385155,2026-02-11 00:00:00+00:00,110
2026-02-15 15:00:00+00:00,242.6,189.89522131323065,-47.973486087497236,427.7639287139584,2026-02-11 00:00:00+00:00,111
2026-02-15 16:00:00+00:00,500.66,468.53200765348856,230.6633002527608,706.4007150542164,2026-02-11 00:00:00+00:00,112
2026-02-15 17:00:00+00:00,707.02,836.4155415485012,598.5468341477734,1074.284248949229,2026-02-11 00:00:00+00:00,113
2026-02-15 18:00:00+00:00,911.99,1146.616505670243,908.7477982695152,1384.485213070971,2026-02-11 00:00:00+00:00,114
2026-02-15 19:00:00+00:00,1010.87,1125.939747384083,888.0710399833551,1363.8084547848107,2026-02-11 00:00:00+00:00,115
2026-02-15 20:00:00+00:00,1299.2,1254.5316119917115,1016.6629045909835,1492.400319392439,2026-02-11 00:00:00+00:00,116
2026-02-15 21:00:00+00:00,1451.82,1425.7961543090792,1187.9274469083514,1663.664861709807,2026-02-11 00:00:00+00:00,117
2026-02-15 22:00:00+00:00,1502.89,1494.404927062012,1256.5362196612841,1732.2736344627397,2026-02-11 00:00:00+00:00,118
2026-02-15 23:00:00+00:00,1516.8,1506.9240929391176,1269.05538553839,1744.7928003398456,2026-02-11 00:00:00+00:00,119
2026-02-16 00:00:00+00:00,1502.51,1494.7837855659618,1256.9150781652338,1732.6524929666896,2026-02-11 00:00:00+00:00,120
2026-02-16 01:00:00+00:00,1546.22,1483.2138972653522,1245.3451898646244,1721.0826046660802,2026-02-11 00:00:00+00:00,121
2026-02-16 02:00:00+00:00,1563.09,1473.340043963514,1235.4713365627863,1711.2087513642418,2026-02-11 00:00:00+00:00,122
2026-02-16 03:00:00+00:00,1588.97,1537.1348287684777,1299.2661213677497,1775.0035361692055,2026-02-11 00:00:00+00:00,123
2026-02-16 04:00:00+00:00,1601.54,1626.2746885316951,1388.4059811309676,1864.1433959324231,2026-02-11 00:00:00+00:00,124
2026-02-16 05:00:00+00:00,1599.13,1646.043296562492,1408.1745891617643,1883.9120039632198,2026-02-11 00:00:00+00:00,125
2026-02-16 06:00:00+00:00,1595.7,1640.0331118476581,1402.1644044469303,1877.901819248386,2026-02-11 00:00:00+00:00,126
2026-02-16 07:00:00+00:00,1602.8,1674.323727179496,1436.4550197787682,1912.1924345802238,2026-02-11 00:00:00+00:00,127
2026-02-16 08:00:00+00:00,1597.6,1635.30510001879,1397.4363926180622,1873.1738074195177,2026-02-11 00:00:00+00:00,128
2026-02-16 09:00:00+00:00,1596.08,1634.5214220404841,1396.6527146397564,1872.390129441212,2026-02-11 00:00:00+00:00,129
2026-02-16 10:00:00+00:00,1598.08,1617.4670971925743,1379.5983897918463,1855.335804593302,2026-02-11 00:00:00+00:00,130
2026-02-16 11:00:00+00:00,1604.75,1612.153728140467,1374.2850207397391,1850.0224355411947,2026-02-11 00:00:00+00:00,131
2026-02-16 12:00:00+00:00,1603.29,1645.5428571955174,1407.6741497947896,1883.4115645962454,2026-02-11 00:00:00+00:00,132
2026-02-16 13:00:00+00:00,1603.03,1645.4602913158942,1407.5915839151664,1883.3289987166222,2026-02-11 00:00:00+00:00,133
2026-02-16 14:00:00+00:00,1592.64,1643.2096250239633,1405.3409176232356,1881.078332424691,2026-02-11 00:00:00+00:00,134
2026-02-16 15:00:00+00:00,1590.93,1636.0460513497135,1398.1773439489857,1873.9147587504413,2026-02-11 00:00:00+00:00,135
2026-02-16 16:00:00+00:00,1578.99,1616.4030367936448,1378.5343293929168,1854.2717441943726,2026-02-11 00:00:00+00:00,136
2026-02-16 17:00:00+00:00,1584.68,1618.925147188424,1381.0564397876963,1856.793854589152,2026-02-11 00:00:00+00:00,137
2026-02-16 18:00:00+00:00,1585.44,1599.7223611440127,1361.853653743285,1837.5910685447407,2026-02-11 00:00:00+00:00,138
2026-02-16 19:00:00+00:00,1558.64,1610.2544254344855,1372.3857180337577,1848.1231328352135,2026-02-11 00:00:00+00:00,139
2026-02-16 20:00:00+00:00,1437.12,1553.9255161415144,1316.0568087407864,1791.794223542242,2026-02-11 00:00:00+00:00,140
2026-02-16 21:00:00+00:00,1179.42,1448.361689054138,1210.49298165341,1686.2303964548655,2026-02-11 00:00:00+00:00,141
2026-02-16 22:00:00+00:00,1012.57,1035.5178579741123,797.6491505733844,1273.38656537484,2026-02-11 00:00:00+00:00,142
2026-02-16 23:00:00+00:00,847.66,855.7279188528616,617.8592114521339,1093.5966262535894,2026-02-11 00:00:00+00:00,143
2026-02-17 00:00:00+00:00,738.48,863.1137371172055,625.2450297164776,1100.9824445179333,2026-02-11 00:00:00+00:00,144
2026-02-17 01:00:00+00:00,737.73,622.0657322565478,384.19702485581996,859.9344396572756,2026-02-11 00:00:00+00:00,145
2026-02-17 02:00:00+00:00,626.23,605.1381178361211,367.2694104353933,843.006825236849,2026-02-11 00:00:00+00:00,146
2026-02-17 03:00:00+00:00,561.18,436.4388917688487,198.57018436812086,674.3075991695765,2026-02-11 00:00:00+00:00,147
2026-02-17 04:00:00+00:00,459.98,435.05610036457335,197.18739296384558,672.9248077653012,2026-02-11 00:00:00+00:00,148
2026-02-17 05:00:00+00:00,375.33,481.6089035515565,243.74019615082864,719.4776109522843,2026-02-11 00:00:00+00:00,149
2026-02-17 06:00:00+00:00,499.06,549.0438779649065,311.17517056417876,786.9125853656344,2026-02-11 00:00:00+00:00,150
2026-02-17 07:00:00+00:00,563.43,587.7968855512147,349.92817815048693,825.6655929519426,2026-02-11 00:00:00+00:00,151
2026-02-17 08:00:00+00:00,548.55,577.2191534321597,339.3504460314319,815.0878608328875,2026-02-11 00:00:00+00:00,152
2026-02-17 09:00:00+00:00,462.65,458.4587114306995,220.59000402997162,696.3274188314273,2026-02-11 00:00:00+00:00,153
2026-02-17 10:00:00+00:00,359.4,394.9841646712279,157.1154572705001,632.8528720719557,2026-02-11 00:00:00+00:00,154
2026-02-17 11:00:00+00:00,257.73996,245.51086727190813,7.642159871180297,483.37957467263595,2026-02-11 00:00:00+00:00,155
2026-02-17 12:00:00+00:00,189.82,280.42242171942036,42.55371431869253,518.2911291201482,2026-02-11 00:00:00+00:00,156
2026-02-17 13:00:00+00:00,188.02002,171.38980064687667,-66.47890675385122,409.2585080476045,2026-02-11 00:00:00+00:00,157
2026-02-17 14:00:00+00:00,187.31,227.61864304271842,-10.250064358009467,465.48735044344625,2026-02-11 00:00:00+00:00,158
2026-02-17 15:00:00+00:00,170.01001,236.3501872743273,-1.5185201264005173,474.21889467505514,2026-02-11 00:00:00+00:00,159
2026-02-17 16:00:00+00:00,199.08002,214.77929179773645,-23.08941560299138,452.6479991984643,2026-02-11 00:00:00+00:00,160
2026-02-17 17:00:00+00:00,225.16,205.29455035392004,-32.57415704680784,443.1632577546479,2026-02-11 00:00:00+00:00,161
2026-02-17 18:00:00+00:00,208.87,196.10482512810603,-41.7638822726218,433.97353252883386,2026-02-11 00:00:00+00:00,162
2026-02-17 19:00:00+00:00,108.83999,111.82587477780157,-126.0428326229262,349.6945821785294,2026-02-11 00:00:00+00:00,163
2026-02-17 20:00:00+00:00,54.120018,86.11336011313199,-151.7553472875959,323.9820675138598,2026-02-11 00:00:00+00:00,164
2026-02-17 21:00:00+00:00,39.699974,73.19666529926747,-164.6720421014603,311.06537269999535,2026-02-11 00:00:00+00:00,165
2026-02-17 22:00:00+00:00,54.58999,60.82699213291676,-177.04171526781113,298.69569953364453,2026-02-11 00:00:00+00:00,166
2026-02-17 23:00:00+00:00,171.24002,116.34354281252786,-121.52516458819991,354.2122502132557,2026-02-11 00:00:00+00:00,167
2026-02-12 00:00:00+00:00,1098.73,998.2396932625043,760.3709858617765,1236.1084006632323,2026-02-12 00:00:00+00:00,0
2026-02-12 01:00:00+00:00,1201.02,1035.2194226116517,797.3507152109238,1273.0881300123795,2026-02-12 00:00:00+00:00,1
2026-02-12 02:00:00+00:00,1306.36,1200.486247871419,962.6175404706911,1438.3549552721468,2026-02-12 00:00:00+00:00,2
2026-02-12 03:00:00+00:00,1429.79,1352.162077137643,1114.2933697369153,1590.0307845383709,2026-02-12 00:00:00+00:00,3
2026-02-12 04:00:00+00:00,1486.0,1397.8640449506797,1159.995337549952,1635.7327523514075,2026-02-12 00:00:00+00:00,4
2026-02-12 05:00:00+00:00,1520.55,1421.6773501543357,1183.808642753608,1659.5460575550637,2026-02-12 00:00:00+00:00,5
2026-02-12 06:00:00+00:00,1544.15,1432.7923318188748,1194.923624418147,1670.6610392196026,2026-02-12 00:00:00+00:00,6
2026-02-12 07:00:00+00:00,1547.74,1525.5430828778713,1287.6743754771433,1763.411790278599,2026-02-12 00:00:00+00:00,7
2026-02-12 08:00:00+00:00,1540.72,1554.2315492245236,1316.3628418237959,1792.1002566252514,2026-02-12 00:00:00+00:00,8
2026-02-12 09:00:00+00:00,1530.43,1558.2527560814071,1320.3840486806794,1796.121463482135,2026-02-12 00:00:00+00:00,9
2026-02-12 10:00:00+00:00,1573.2,1620.0782881930013,1382.2095807922733,1857.946995593729,2026-02-12 00:00:00+00:00,10
2026-02-12 11:00:00+00:00,1600.04,1636.1374034971893,1398.2686960964616,1874.006110897917,2026-02-12 00:00:00+00:00,11
2026-02-12 12:00:00+00:00,1609.46,1662.5904013238307,1424.721693923103,1900.4591087245585,2026-02-12 00:00:00+00:00,12
2026-02-12 13:00:00+00:00,1613.02,1493.4063552319137,1255.537647831186,1731.2750626326415,2026-02-12 00:00:00+00:00,13
2026-02-12 14:00:00+00:00,1613.29,1660.8346721946696,1422.9659647939416,1898.7033795953976,2026-02-12 00:00:00+00:00,14
2026-02-12 15:00:00+00:00,1609.6,1651.0104080354197,1413.141700634692,1888.8791154361475,2026-02-12 00:00:00+00:00,15
2026-02-12 16:00:00+00:00,1614.4,1633.0233118338567,1395.154604433129,1870.8920192345845,2026-02-12 00:00:00+00:00,16
2026-02-12 17:00:00+00:00,1615.52,1641.1643678732848,1403.295660472557,1879.0330752740126,2026-02-12 00:00:00+00:00,17
2026-02-12 18:00:00+00:00,1601.11,1616.0539979079394,1378.1852905072117,1853.9227053086672,2026-02-12 00:00:00+00:00,18
2026-02-12 19:00:00+00:00,1602.54,1606.5732928170553,1368.7045854163275,1844.442000217783,2026-02-12 00:00:00+00:00,19
